1,1.1,1.1.1,1.1.1.1,1.1.2,1.1.3,1.1.3.1,1.1.3.2,1.1.3.3,1.2.1,1.2.2,1.2.2.1,2,2.1,2.2,2.2.1,2.2.1.1,2.2.2,3,3.1.1,3.1.2,3.1.2.1,3.1.2.2,4.1,4.1.1,4.1.1.1,4.1.1.2,4.1.1.3,4.1.1.3.1,4.1.2,4.1.2.1,4.1.2.1.1,4.1.3,4.1.4,4.2,4.2.1,4.2.1.1,4.2.2,4.2.2.1,4.2.2.2,4.3,4.3.1,4.3.1.1,4.3.2,4.3.2.1,4.3.3,4.3.4,4.3.4.1,4.3.4.2,4.3.4.2.1,4.4,4.4.1,4.4.1.1,4.4.1.1.1,4.4.1.2,4.5,4.6,4.6.1,4.6.1.1,4.6.1.2,4.6.2,4.6.2.1,4.6.2.2,4.6.3,4.6.4,4.6.5,4.7,4.8,4.8.1,4.8.2,4.8.3,4.9.1,5,6,7,8,9,bov,cap,oryg
2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,9795.0,9795.0,9795.0,9795.0,9795.0,9795.0,4419.0,4419.0,4419.0,4419.0,4419.0,12329.0,12329.0,12329.0,12329.0,12329.0,12329.0,12329.0,12329.0,12329.0,12329.0,12329.0,6603.0,6603.0,6603.0,6603.0,6603.0,6603.0,,11957.0,11957.0,5317.0,5317.0,9143.0,,9645.0,5231.0,5231.0,,8633.0,8633.0,8633.0,8633.0,,,7455.0,7455.0,7455.0,,3801.0,1599.0,3489.0,,,,,10213.0,11521.0,,,1541.0,2881.0,697,803.0,4229.0,7519.0,2409.0,1017.0
2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,10675.0,10675.0,10675.0,10675.0,10675.0,10675.0,4461.0,4461.0,4461.0,4461.0,4461.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,6713.0,6713.0,6713.0,6713.0,6713.0,6713.0,,12831.0,12831.0,5341.0,5341.0,9681.0,,,7045.0,7045.0,,9405.0,9405.0,9405.0,9405.0,,,8359.0,8359.0,8359.0,,4301.0,1855.0,3601.0,,,,,10809.0,11603.0,,,1577.0,2885.0,705,805.0,4297.0,7597.0,2419.0,1029.0
2135.0,2135.0,2135.0,2135.0,2135.0,2135.0,2135.0,2135.0,2135.0,2135.0,2135.0,2135.0,10861.0,10861.0,10861.0,10861.0,10861.0,10861.0,4917.0,4917.0,4917.0,4917.0,4917.0,13085.0,13085.0,13085.0,13085.0,13085.0,13085.0,13085.0,13085.0,13085.0,13085.0,13085.0,6861.0,6861.0,6861.0,6861.0,6861.0,6861.0,,,765.0,5419.0,5419.0,10095.0,,,7223.0,7223.0,,10047.0,10047.0,10047.0,10047.0,,,8873.0,8873.0,8873.0,,4723.0,1989.0,4107.0,,,,,11389.0,12757.0,,,1617.0,2965.0,713,809.0,4437.0,7803.0,2513.0,1049.0
2157.0,2157.0,2157.0,2157.0,2157.0,2157.0,2157.0,2157.0,2157.0,2157.0,2157.0,2157.0,11147.0,11147.0,11147.0,11147.0,11147.0,11147.0,4983.0,4983.0,4983.0,4983.0,4983.0,13099.0,13099.0,13099.0,13099.0,13099.0,13099.0,13099.0,13099.0,13099.0,13099.0,13099.0,7003.0,7003.0,7003.0,7003.0,7003.0,7003.0,,,1031.0,5527.0,5527.0,10785.0,,,7393.0,7393.0,,10161.0,10161.0,10161.0,10161.0,,,9391.0,9391.0,9391.0,,4767.0,2443.0,4249.0,,,,,12143.0,12791.0,,,1641.0,3007.0,725,811.0,4567.0,7935.0,2767.0,1143.0
2223.0,2223.0,2223.0,2223.0,2223.0,2223.0,2223.0,2223.0,2223.0,2223.0,2223.0,2223.0,11151.0,11151.0,11151.0,11151.0,11151.0,11151.0,5183.0,5183.0,5183.0,5183.0,5183.0,,349.0,349.0,349.0,349.0,349.0,307.0,307.0,307.0,43.0,235.0,7115.0,7115.0,7115.0,7115.0,7115.0,7115.0,,,2079.0,6399.0,6399.0,11807.0,,,8997.0,8997.0,,10199.0,10199.0,10199.0,10199.0,,,9793.0,9793.0,9793.0,,4867.0,2539.0,4257.0,,,,,12209.0,12803.0,,,1667.0,3075.0,729,833.0,4629.0,7991.0,2773.0,1157.0
2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,11319.0,11319.0,11319.0,11319.0,11319.0,11319.0,5217.0,5217.0,5217.0,5217.0,5217.0,,873.0,873.0,873.0,873.0,873.0,1285.0,1285.0,1285.0,115.0,319.0,7237.0,7237.0,7237.0,7237.0,7237.0,7237.0,,,2879.0,6433.0,6433.0,13021.0,,,9205.0,9205.0,,10621.0,10621.0,10621.0,10621.0,,,11193.0,11193.0,11193.0,,5579.0,2969.0,4429.0,,,,,12401.0,12805.0,,,1697.0,3113.0,747,839.0,4673.0,8087.0,2859.0,1161.0
2365.0,2365.0,2365.0,2365.0,2365.0,2365.0,2365.0,2365.0,2365.0,2365.0,2365.0,2365.0,11815.0,11815.0,11815.0,11815.0,11815.0,11815.0,5323.0,5323.0,5323.0,5323.0,5323.0,,1515.0,1515.0,1515.0,1515.0,1515.0,1313.0,1313.0,1313.0,149.0,333.0,7241.0,7241.0,7241.0,7241.0,7241.0,7241.0,,,3155.0,6599.0,6599.0,13093.0,,,9435.0,9435.0,,10835.0,10835.0,10835.0,10835.0,,,12301.0,12301.0,12301.0,,6205.0,3613.0,4433.0,,,,,,,,,1805.0,3209.0,779,859.0,5161.0,8227.0,2923.0,1183.0
2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,11843.0,11843.0,11843.0,11843.0,11843.0,11843.0,5381.0,5381.0,5381.0,5381.0,5381.0,,1721.0,1721.0,1721.0,1721.0,1721.0,1321.0,1321.0,1321.0,343.0,493.0,7397.0,7397.0,7397.0,7397.0,7397.0,7397.0,,,3161.0,7359.0,7359.0,,,,9693.0,9693.0,,11851.0,11851.0,11851.0,11851.0,,,12703.0,12703.0,12703.0,,6321.0,3631.0,4479.0,,,,,,,,,1811.0,3337.0,791,883.0,5221.0,8663.0,2973.0,1259.0
2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,12391.0,12391.0,12391.0,12391.0,12391.0,12391.0,5401.0,5401.0,5401.0,5401.0,5401.0,,2489.0,2489.0,2489.0,2489.0,2489.0,2407.0,2407.0,2407.0,643.0,977.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,,,3561.0,7625.0,7625.0,,,,10401.0,10401.0,,11905.0,11905.0,11905.0,11905.0,,,12707.0,12707.0,12707.0,,6541.0,3897.0,4681.0,,,,,,,,,1825.0,3557.0,801,957.0,5379.0,9603.0,3059.0,1261.0
2657.0,2657.0,2657.0,2657.0,2657.0,2657.0,2657.0,2657.0,2657.0,2657.0,2657.0,2657.0,12435.0,12435.0,12435.0,12435.0,12435.0,12435.0,5613.0,5613.0,5613.0,5613.0,5613.0,,2521.0,2521.0,2521.0,2521.0,2521.0,2643.0,2643.0,2643.0,685.0,1425.0,7589.0,7589.0,7589.0,7589.0,7589.0,7589.0,,,3665.0,7915.0,7915.0,,,,10593.0,10593.0,,12121.0,12121.0,12121.0,12121.0,,,12777.0,12777.0,12777.0,,7987.0,4093.0,4697.0,,,,,,,,,1837.0,3643.0,823,991.0,5417.0,9953.0,3087.0,1265.0
2659.0,2659.0,2659.0,2659.0,2659.0,2659.0,2659.0,2659.0,2659.0,2659.0,2659.0,2659.0,12517.0,12517.0,12517.0,12517.0,12517.0,12517.0,5659.0,5659.0,5659.0,5659.0,5659.0,,3757.0,3757.0,3757.0,3757.0,3757.0,3217.0,3217.0,3217.0,797.0,1607.0,7709.0,7709.0,7709.0,7709.0,7709.0,7709.0,,,3701.0,8017.0,8017.0,,,,11953.0,11953.0,,12343.0,12343.0,12343.0,12343.0,,,,315.0,461.0,,8241.0,4143.0,4979.0,,,,,,,,,1875.0,3649.0,825,993.0,5435.0,9955.0,3115.0,1267.0
2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,12695.0,12695.0,12695.0,12695.0,12695.0,12695.0,5661.0,5661.0,5661.0,5661.0,5661.0,,5567.0,5567.0,5567.0,5567.0,5567.0,3335.0,3335.0,3335.0,1053.0,1823.0,8159.0,8159.0,8159.0,8159.0,8159.0,8159.0,,,4085.0,8641.0,8641.0,,,,13055.0,13055.0,,12979.0,12979.0,12979.0,12979.0,,,,709.0,497.0,,8609.0,4287.0,5149.0,,,,,,,,,1907.0,3793.0,841,1003.0,5573.0,10153.0,3547.0,1335.0
2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,12783.0,12783.0,12783.0,12783.0,12783.0,12783.0,5795.0,5795.0,5795.0,5795.0,5795.0,,5723.0,5723.0,5723.0,5723.0,5723.0,6099.0,6099.0,6099.0,1165.0,1947.0,8949.0,8949.0,8949.0,8949.0,8949.0,8949.0,,,4259.0,8791.0,8791.0,,,,13165.0,13165.0,,13095.0,13095.0,13095.0,13095.0,,,,739.0,519.0,,8961.0,4523.0,5205.0,,,,,,,,,1953.0,3795.0,843,1025.0,5635.0,10211.0,3571.0,1389.0
2883.0,2883.0,2883.0,2883.0,2883.0,2883.0,2883.0,2883.0,2883.0,2883.0,2883.0,2883.0,12815.0,12815.0,12815.0,12815.0,12815.0,12815.0,5969.0,5969.0,5969.0,5969.0,5969.0,,6267.0,6267.0,6267.0,6267.0,6267.0,8365.0,8365.0,8365.0,1275.0,2317.0,9199.0,9199.0,9199.0,9199.0,9199.0,9199.0,,,4303.0,9339.0,9339.0,,,,,771.0,,,767.0,767.0,119.0,,,,2455.0,789.0,,9625.0,4715.0,5229.0,,,,,,,,,1957.0,3905.0,847,1047.0,5793.0,10457.0,3623.0,1409.0
2917.0,2917.0,2917.0,2917.0,2917.0,2917.0,2917.0,2917.0,2917.0,2917.0,2917.0,2917.0,12847.0,12847.0,12847.0,12847.0,12847.0,12847.0,6003.0,6003.0,6003.0,6003.0,6003.0,,6341.0,6341.0,6341.0,6341.0,6341.0,9407.0,9407.0,9407.0,1337.0,2393.0,9239.0,9239.0,9239.0,9239.0,9239.0,9239.0,,,5129.0,9509.0,9509.0,,,,,1601.0,,,1099.0,1099.0,227.0,,,,2515.0,1537.0,,10247.0,4749.0,5235.0,,,,,,,,,1979.0,3967.0,885,1051.0,5967.0,10637.0,3627.0,1433.0
2933.0,2933.0,2933.0,2933.0,2933.0,2933.0,2933.0,2933.0,2933.0,2933.0,2933.0,2933.0,,153.0,93.0,93.0,93.0,93.0,6051.0,6051.0,6051.0,6051.0,6051.0,,7751.0,7751.0,7751.0,7751.0,7751.0,,1357.0,1357.0,1353.0,2785.0,9569.0,9569.0,9569.0,9569.0,9569.0,9569.0,,,5719.0,9513.0,9513.0,,,,,3687.0,,,1149.0,1149.0,795.0,,,,2919.0,1675.0,,10591.0,4881.0,5293.0,,,,,,,,,2007.0,4125.0,903,1063.0,6069.0,10927.0,3663.0,1457.0
2951.0,2951.0,2951.0,2951.0,2951.0,2951.0,2951.0,2951.0,2951.0,2951.0,2951.0,2951.0,,229.0,479.0,479.0,479.0,479.0,6145.0,6145.0,6145.0,6145.0,6145.0,,8171.0,8171.0,8171.0,8171.0,8171.0,,1669.0,1669.0,1493.0,3219.0,10027.0,10027.0,10027.0,10027.0,10027.0,10027.0,,,6071.0,9871.0,9871.0,,,,,5177.0,,,2053.0,2053.0,799.0,,,,4305.0,2377.0,,11523.0,5057.0,5371.0,,,,,,,,,2043.0,4137.0,923,1067.0,6421.0,11443.0,3737.0,1485.0
2987.0,2987.0,2987.0,2987.0,2987.0,2987.0,2987.0,2987.0,2987.0,2987.0,2987.0,2987.0,,463.0,523.0,523.0,523.0,523.0,6413.0,6413.0,6413.0,6413.0,6413.0,,8735.0,8735.0,8735.0,8735.0,8735.0,,1885.0,1885.0,2025.0,3575.0,10093.0,10093.0,10093.0,10093.0,10093.0,10093.0,,,6227.0,10071.0,10071.0,,,,,8103.0,,,2853.0,2853.0,1077.0,,,,4793.0,3179.0,,11621.0,5181.0,5407.0,,,,,,,,,2067.0,4171.0,927,1069.0,6559.0,11615.0,3743.0,1505.0
3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,,639.0,733.0,733.0,733.0,733.0,6697.0,6697.0,6697.0,6697.0,6697.0,,8985.0,8985.0,8985.0,8985.0,8985.0,,2687.0,2687.0,2137.0,3803.0,10145.0,10145.0,10145.0,10145.0,10145.0,10145.0,,,7433.0,10127.0,10127.0,,,,,8531.0,,,3985.0,3985.0,1159.0,,,,5637.0,4193.0,,12181.0,5445.0,5449.0,,,,,,,,,2163.0,4179.0,963,1075.0,7091.0,11907.0,4017.0,1509.0
3057.0,3057.0,3057.0,3057.0,3057.0,3057.0,3057.0,3057.0,3057.0,3057.0,3057.0,3057.0,,717.0,761.0,761.0,761.0,761.0,6729.0,6729.0,6729.0,6729.0,6729.0,,9023.0,9023.0,9023.0,9023.0,9023.0,,2985.0,2985.0,2219.0,4213.0,10217.0,10217.0,10217.0,10217.0,10217.0,10217.0,,,7727.0,10169.0,10169.0,,,,,12733.0,,,6035.0,6035.0,1371.0,,,,7057.0,4241.0,,12767.0,5455.0,5505.0,,,,,,,,,2183.0,4189.0,969,1107.0,7351.0,11931.0,4019.0,1561.0
3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,,743.0,1115.0,1115.0,1115.0,1115.0,6733.0,6733.0,6733.0,6733.0,6733.0,,9463.0,9463.0,9463.0,9463.0,9463.0,,3147.0,3147.0,2331.0,4445.0,10617.0,10617.0,10617.0,10617.0,10617.0,10617.0,,,7805.0,10357.0,10357.0,,,,,13071.0,,,8203.0,8203.0,1467.0,,,,7199.0,4475.0,,12969.0,5813.0,5591.0,,,,,,,,,2201.0,4343.0,985,1155.0,7605.0,12361.0,4095.0,1575.0
3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,,989.0,1133.0,1133.0,1133.0,1133.0,6985.0,6985.0,6985.0,6985.0,6985.0,,9901.0,9901.0,9901.0,9901.0,9901.0,,4021.0,4021.0,2347.0,4471.0,10847.0,10847.0,10847.0,10847.0,10847.0,10847.0,,,7965.0,10689.0,10689.0,,,,,,,,9203.0,9203.0,1593.0,,,,9049.0,5063.0,,,6299.0,5705.0,,,,,,,,,2269.0,4447.0,1055,1187.0,7839.0,12375.0,4187.0,1595.0
3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,,1023.0,1375.0,1375.0,1375.0,1375.0,7067.0,7067.0,7067.0,7067.0,7067.0,,10681.0,10681.0,10681.0,10681.0,10681.0,,4413.0,4413.0,2791.0,4807.0,11409.0,11409.0,11409.0,11409.0,11409.0,11409.0,,,8201.0,10887.0,10887.0,,,,,,,,9443.0,9443.0,1993.0,,,,10057.0,5133.0,,,6337.0,6109.0,,,,,,,,,2341.0,4513.0,1079,1291.0,7911.0,12571.0,4197.0,1629.0
3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,,1071.0,2127.0,2127.0,2127.0,2127.0,7089.0,7089.0,7089.0,7089.0,7089.0,,12481.0,12481.0,12481.0,12481.0,12481.0,,5033.0,5033.0,2805.0,4821.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,,,9917.0,11181.0,11181.0,,,,,,,,9893.0,9893.0,2099.0,,,,10595.0,5197.0,,,6371.0,6117.0,,,,,,,,,2459.0,4537.0,1085,1301.0,8085.0,12909.0,4333.0,1665.0
3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,,1263.0,2177.0,2177.0,2177.0,2177.0,7423.0,7423.0,7423.0,7423.0,7423.0,,12579.0,12579.0,12579.0,12579.0,12579.0,,5675.0,5675.0,2903.0,5425.0,11433.0,11433.0,11433.0,11433.0,11433.0,11433.0,,,9945.0,11585.0,11585.0,,,,,,,,12957.0,12957.0,2525.0,,,,10891.0,5215.0,,,6545.0,6149.0,,,,,,,,,2467.0,4751.0,1087,1309.0,8121.0,,4347.0,1685.0
3215.0,3215.0,3215.0,3215.0,3215.0,3215.0,3215.0,3215.0,3215.0,3215.0,3215.0,3215.0,,1443.0,2337.0,2337.0,2337.0,2337.0,7573.0,7573.0,7573.0,7573.0,7573.0,,12839.0,12839.0,12839.0,12839.0,12839.0,,6575.0,6575.0,3325.0,5667.0,12123.0,12123.0,12123.0,12123.0,12123.0,12123.0,,,10871.0,11973.0,11973.0,,,,,,,,,225.0,3083.0,,,,12133.0,7401.0,,,6617.0,6281.0,,,,,,,,,2503.0,4761.0,1093,1323.0,8163.0,,4423.0,1693.0
3239.0,3239.0,3239.0,3239.0,3239.0,3239.0,3239.0,3239.0,3239.0,3239.0,3239.0,3239.0,,1497.0,2477.0,2477.0,2477.0,2477.0,7619.0,7619.0,7619.0,7619.0,7619.0,,,179.0,133.0,353.0,353.0,,6903.0,6903.0,3327.0,5683.0,12277.0,12277.0,12277.0,12277.0,12277.0,12277.0,,,12549.0,12131.0,12131.0,,,,,,,,,265.0,3089.0,,,,,7527.0,,,6715.0,6319.0,,,,,,,,,2647.0,4981.0,1129,1351.0,8473.0,,4527.0,1725.0
3241.0,3241.0,3241.0,3241.0,3241.0,3241.0,3241.0,3241.0,3241.0,3241.0,3241.0,3241.0,,1533.0,2645.0,2645.0,2645.0,2645.0,7765.0,7765.0,7765.0,7765.0,7765.0,,,271.0,177.0,545.0,545.0,,7477.0,7477.0,3709.0,6529.0,12393.0,12393.0,12393.0,12393.0,12393.0,12393.0,,,12711.0,12305.0,12305.0,,,,,,,,,369.0,4215.0,,,,,7717.0,,,7173.0,7065.0,,,,,,,,,2691.0,5007.0,1141,1367.0,8493.0,,4533.0,1871.0
3279.0,3279.0,3279.0,3279.0,3279.0,3279.0,3279.0,3279.0,3279.0,3279.0,3279.0,3279.0,,1605.0,2775.0,2775.0,2775.0,2775.0,7931.0,7931.0,7931.0,7931.0,7931.0,,,593.0,361.0,553.0,553.0,,8521.0,8521.0,3769.0,6553.0,12535.0,12535.0,12535.0,12535.0,12535.0,12535.0,,,12761.0,12341.0,12341.0,,,,,,,,,511.0,4709.0,,,,,8327.0,,,7757.0,7429.0,,,,,,,,,2695.0,5023.0,1153,1373.0,8499.0,,4571.0,1951.0
3345.0,3345.0,3345.0,3345.0,3345.0,3345.0,3345.0,3345.0,3345.0,3345.0,3345.0,3345.0,,1661.0,3123.0,3123.0,3123.0,3123.0,8003.0,8003.0,8003.0,8003.0,8003.0,,,689.0,563.0,567.0,567.0,,8613.0,8613.0,3949.0,6683.0,12741.0,12741.0,12741.0,12741.0,12741.0,12741.0,,,13037.0,12561.0,12561.0,,,,,,,,,597.0,5001.0,,,,,9849.0,,,7769.0,7553.0,,,,,,,,,2703.0,5087.0,1257,1393.0,8621.0,,4651.0,1995.0
3355.0,3355.0,3355.0,3355.0,3355.0,3355.0,3355.0,3355.0,3355.0,3355.0,3355.0,3355.0,,1895.0,3307.0,3307.0,3307.0,3307.0,8023.0,8023.0,8023.0,8023.0,8023.0,,,1271.0,875.0,1015.0,1015.0,,8655.0,8655.0,4157.0,6725.0,12851.0,12851.0,12851.0,12851.0,12851.0,12851.0,,,,12651.0,12651.0,,,,,,,,,715.0,5015.0,,,,,10097.0,,,7955.0,7711.0,,,,,,,,,2901.0,5143.0,1277,1401.0,8783.0,,4805.0,2027.0
3579.0,3579.0,3579.0,3579.0,3579.0,3579.0,3579.0,3579.0,3579.0,3579.0,3579.0,3579.0,,1903.0,3917.0,3917.0,3917.0,3917.0,8049.0,8049.0,8049.0,8049.0,8049.0,,,1591.0,893.0,1045.0,1045.0,,9011.0,9011.0,4353.0,7465.0,12855.0,12855.0,12855.0,12855.0,12855.0,12855.0,,,,12879.0,12879.0,,,,,,,,,1491.0,5109.0,,,,,10253.0,,,8471.0,7919.0,,,,,,,,,2937.0,5335.0,1311,1405.0,8995.0,,4823.0,2031.0
3607.0,3607.0,3607.0,3607.0,3607.0,3607.0,3607.0,3607.0,3607.0,3607.0,3607.0,3607.0,,1963.0,3987.0,3987.0,3987.0,3987.0,8249.0,8249.0,8249.0,8249.0,8249.0,,,1683.0,1057.0,2431.0,2431.0,,10613.0,10613.0,4647.0,7585.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,,,,12973.0,12973.0,,,,,,,,,3017.0,5213.0,,,,,11595.0,,,8491.0,7981.0,,,,,,,,,2997.0,5339.0,1341,1503.0,9095.0,,4853.0,2059.0
3659.0,3659.0,3659.0,3659.0,3659.0,3659.0,3659.0,3659.0,3659.0,3659.0,3659.0,3659.0,,2107.0,4579.0,4579.0,4579.0,4579.0,8331.0,8331.0,8331.0,8331.0,8331.0,,,1691.0,1145.0,2667.0,2667.0,,10647.0,10647.0,4695.0,7719.0,12985.0,12985.0,12985.0,12985.0,12985.0,12985.0,,,,12977.0,12977.0,,,,,,,,,3045.0,5327.0,,,,,12339.0,,,8541.0,8175.0,,,,,,,,,3043.0,5391.0,1349,1615.0,9099.0,,4975.0,2065.0
3679.0,3679.0,3679.0,3679.0,3679.0,3679.0,3679.0,3679.0,3679.0,3679.0,3679.0,3679.0,,2191.0,4781.0,4781.0,4781.0,4781.0,8363.0,8363.0,8363.0,8363.0,8363.0,,,2653.0,1461.0,2873.0,2873.0,,10899.0,10899.0,4865.0,7975.0,13059.0,13059.0,13059.0,13059.0,13059.0,13059.0,,,,13107.0,13107.0,,,,,,,,,3251.0,5333.0,,,,,12541.0,,,8581.0,8469.0,,,,,,,,,3091.0,5427.0,1355,1637.0,9111.0,,5053.0,2077.0
3977.0,3977.0,3977.0,3977.0,3977.0,3977.0,3977.0,3977.0,3977.0,3977.0,3977.0,3977.0,,2215.0,4847.0,4847.0,4847.0,4847.0,8601.0,8601.0,8601.0,8601.0,8601.0,,,3143.0,1707.0,3009.0,3009.0,,11805.0,11805.0,4925.0,8647.0,13105.0,13105.0,13105.0,13105.0,13105.0,13105.0,,,,,51.0,,,,,,,,,3359.0,5597.0,,,,,12627.0,,,8653.0,8517.0,,,,,,,,,3137.0,5429.0,1397,1647.0,9201.0,,5101.0,2083.0
3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,,2311.0,4905.0,4905.0,4905.0,4905.0,8627.0,8627.0,8627.0,8627.0,8627.0,,,3277.0,2363.0,3207.0,3207.0,,12187.0,12187.0,4929.0,9181.0,13125.0,13125.0,13125.0,13125.0,13125.0,13125.0,,,,,267.0,,,,,,,,,3645.0,6583.0,,,,,13031.0,,,8701.0,8523.0,,,,,,,,,3287.0,5469.0,1419,1653.0,9593.0,,5103.0,2095.0
4103.0,4103.0,4103.0,4103.0,4103.0,4103.0,4103.0,4103.0,4103.0,4103.0,4103.0,4103.0,,2351.0,5013.0,5013.0,5013.0,5013.0,8725.0,8725.0,8725.0,8725.0,8725.0,,,3997.0,2801.0,3681.0,3681.0,,12599.0,12599.0,4939.0,13296.0,,999.0,999.0,71.0,71.0,71.0,,,,,551.0,,,,,,,,,3673.0,7259.0,,,,,,,,8717.0,8645.0,,,,,,,,,3305.0,5485.0,1455,1679.0,9673.0,,5363.0,2123.0
4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,,2353.0,5451.0,5451.0,5451.0,5451.0,8793.0,8793.0,8793.0,8793.0,8793.0,,,4277.0,2935.0,3713.0,3713.0,,12701.0,12701.0,5047.0,9505.0,,1281.0,1281.0,285.0,285.0,285.0,,,,,817.0,,,,,,,,,4285.0,7797.0,,,,,,,,8769.0,8677.0,,,,,,,,,3583.0,5533.0,1475,1699.0,9745.0,,5387.0,2153.0
4131.0,4131.0,4131.0,4131.0,4131.0,4131.0,4131.0,4131.0,4131.0,4131.0,4131.0,4131.0,,2511.0,5529.0,5529.0,5529.0,5529.0,9007.0,9007.0,9007.0,9007.0,9007.0,,,4869.0,2943.0,4639.0,4639.0,,12933.0,12933.0,5303.0,9517.0,,1807.0,1807.0,661.0,661.0,661.0,,,,,869.0,,,,,,,,,4501.0,8015.0,,,,,,,,9065.0,8683.0,,,,,,,,,3589.0,5609.0,1479,1709.0,9747.0,,5495.0,2211.0
4147.0,4147.0,4147.0,4147.0,4147.0,4147.0,4147.0,4147.0,4147.0,4147.0,4147.0,4147.0,,2755.0,6219.0,6219.0,6219.0,6219.0,9047.0,9047.0,9047.0,9047.0,9047.0,,,5457.0,2983.0,4901.0,4901.0,,,257.0,5365.0,10179.0,,2293.0,2293.0,1097.0,1097.0,1097.0,,,,,1167.0,,,,,,,,,5463.0,8489.0,,,,,,,,9373.0,9341.0,,,,,,,,,3695.0,5685.0,1527,1723.0,9951.0,,5547.0,2303.0
4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,,2819.0,6377.0,6377.0,6377.0,6377.0,9105.0,9105.0,9105.0,9105.0,9105.0,,,6061.0,2991.0,5491.0,5491.0,,,845.0,5575.0,11265.0,,2975.0,2975.0,1517.0,1517.0,1517.0,,,,,1365.0,,,,,,,,,5681.0,9017.0,,,,,,,,9609.0,9535.0,,,,,,,,,3699.0,5765.0,1547,1813.0,10025.0,,5611.0,2313.0
4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,,2893.0,6501.0,6501.0,6501.0,6501.0,9171.0,9171.0,9171.0,9171.0,9171.0,,,8223.0,3229.0,5993.0,5993.0,,,1847.0,5673.0,11273.0,,4899.0,4899.0,4443.0,4443.0,4443.0,,,,,2091.0,,,,,,,,,5807.0,9079.0,,,,,,,,9695.0,9551.0,,,,,,,,,3703.0,5767.0,1565,1831.0,10069.0,,5707.0,2349.0
4183.0,4183.0,4183.0,4183.0,4183.0,4183.0,4183.0,4183.0,4183.0,4183.0,4183.0,4183.0,,2989.0,6999.0,6999.0,6999.0,6999.0,9183.0,9183.0,9183.0,9183.0,9183.0,,,8391.0,3235.0,6067.0,6067.0,,,2187.0,5791.0,11371.0,,5111.0,5111.0,4799.0,4799.0,4799.0,,,,,2297.0,,,,,,,,,6011.0,9189.0,,,,,,,,9713.0,9767.0,,,,,,,,,3707.0,5981.0,1573,1841.0,10091.0,,5971.0,2355.0
4245.0,4245.0,4245.0,4245.0,4245.0,4245.0,4245.0,4245.0,4245.0,4245.0,4245.0,4245.0,,3119.0,7107.0,7107.0,7107.0,7107.0,9191.0,9191.0,9191.0,9191.0,9191.0,,,8611.0,3603.0,6157.0,6157.0,,,2207.0,5801.0,11909.0,,6521.0,6521.0,6573.0,6573.0,6573.0,,,,,3233.0,,,,,,,,,6237.0,9561.0,,,,,,,,9919.0,9801.0,,,,,,,,,3727.0,6083.0,1585,1859.0,10249.0,,6005.0,2373.0
