1,1.1,1.1.3,1.1.3.2,1.2.2,2,2.2,2.2.1,3,3.1.1,3.1.2,4,4.3,4.3.4,4.3.4.2,4.3.4.2.1,4.9
7773.0,7773.0,7773.0,7773,7773.0,,,,,,,,,,,,
7837.0,7837.0,7837.0,7837,7837.0,,,,,,,,,,,,
7915.0,7915.0,7915.0,7915,7915.0,,,,,,,,,,,,
7927.0,7927.0,7927.0,7927,7927.0,,,,,,,,,,,,
7979.0,7979.0,7979.0,7979,7979.0,,,,,,,,,,,,
8043.0,8043.0,8043.0,8043,8043.0,,,,,,,,,,,,
8079.0,8079.0,8079.0,8079,8079.0,,,,,,,,,,,,
8101.0,8101.0,8101.0,8101,8101.0,,,,,,,,,,,,
8137.0,8137.0,8137.0,8137,8137.0,,,,,,,,,,,,
8189.0,8189.0,8189.0,8189,8189.0,,,,,,,,,,,,
8207.0,8207.0,8207.0,8207,8207.0,,,,,,,,,,,,
8223.0,8223.0,8223.0,8223,8223.0,,,,,,,,,,,,
8227.0,8227.0,8227.0,8227,8227.0,,,,,,,,,,,,
8313.0,8313.0,8313.0,8313,8313.0,,,,,,,,,,,,
8339.0,8339.0,8339.0,8339,8339.0,,,,,,,,,,,,
8373.0,8373.0,8373.0,8373,8373.0,,,,,,,,,,,,
8407.0,8407.0,8407.0,8407,8407.0,,,,,,,,,,,,
8419.0,8419.0,8419.0,8419,8419.0,,,,,,,,,,,,
8427.0,8427.0,8427.0,8427,8427.0,,,,,,,,,,,,
8465.0,8465.0,8465.0,8465,8465.0,,,,,,,,,,,,
8547.0,8547.0,8547.0,8547,8547.0,,,,,,,,,,,,
8561.0,8561.0,8561.0,8561,8561.0,,,,,,,,,,,,
8573.0,8573.0,8573.0,8573,8573.0,,,,,,,,,,,,
8575.0,8575.0,8575.0,8575,8575.0,,,,,,,,,,,,
8583.0,8583.0,8583.0,8583,8583.0,,,,,,,,,,,,
8587.0,8587.0,8587.0,8587,8587.0,,,,,,,,,,,,
8605.0,8605.0,8605.0,8605,8605.0,,,,,,,,,,,,
8613.0,8613.0,8613.0,8613,8613.0,,,,,,,,,,,,
8641.0,8641.0,8641.0,8641,8641.0,,,,,,,,,,,,
8655.0,8655.0,8655.0,8655,8655.0,,,,,,,,,,,,
8689.0,8689.0,8689.0,8689,8689.0,,,,,,,,,,,,
8703.0,8703.0,8703.0,8703,8703.0,,,,,,,,,,,,
8761.0,8761.0,8761.0,8761,8761.0,,,,,,,,,,,,
8789.0,8789.0,8789.0,8789,8789.0,,,,,,,,,,,,
8855.0,8855.0,8855.0,8855,8855.0,,,,,,,,,,,,
8901.0,8901.0,8901.0,8901,8901.0,,,,,,,,,,,,
9001.0,9001.0,9001.0,9001,9001.0,,,,,,,,,,,,
9021.0,9021.0,9021.0,9021,9021.0,,,,,,,,,,,,
9103.0,9103.0,9103.0,9103,9103.0,,,,,,,,,,,,
9107.0,9107.0,9107.0,9107,9107.0,,,,,,,,,,,,
9113.0,9113.0,9113.0,9113,9113.0,,,,,,,,,,,,
9165.0,9165.0,9165.0,9165,9165.0,,,,,,,,,,,,
9185.0,9185.0,9185.0,9185,9185.0,,,,,,,,,,,,
9197.0,9197.0,9197.0,9197,9197.0,,,,,,,,,,,,
9229.0,9229.0,9229.0,9229,9229.0,,,,,,,,,,,,
9287.0,9287.0,9287.0,9287,9287.0,,,,,,,,,,,,
9317.0,9317.0,9317.0,9317,9317.0,,,,,,,,,,,,
9321.0,9321.0,9321.0,9321,9321.0,,,,,,,,,,,,
9459.0,9459.0,9459.0,9459,9459.0,,,,,,,,,,,,
9491.0,9491.0,9491.0,9491,9491.0,,,,,,,,,,,,
9499.0,9499.0,9499.0,9499,9499.0,,,,,,,,,,,,
9529.0,9529.0,9529.0,9529,9529.0,,,,,,,,,,,,
,373.0,373.0,373,67.0,,,,,,,,,,,,
,759.0,759.0,759,101.0,,,,,,,,,,,,
,993.0,993.0,993,249.0,,,,,,,,,,,,
,1033.0,1033.0,1033,457.0,,,,,,,,,,,,
,1597.0,1597.0,1597,631.0,,,,,,,,,,,,
,1689.0,1689.0,1689,1143.0,,,,,,,,,,,,
,3251.0,3251.0,3251,1165.0,,,,,,,,,,,,
,3841.0,3841.0,3841,1259.0,,,,,,,,,,,,
,3899.0,3899.0,3899,1293.0,,,,,,,,,,,,
,4507.0,4507.0,4507,1295.0,,,,,,,,,,,,
,6459.0,6459.0,6459,1947.0,,,,,,,,,,,,
,8425.0,8425.0,8425,1973.0,,,,,,,,,,,,
,8499.0,8499.0,8499,2111.0,,,,,,,,,,,,
,9015.0,9015.0,9015,2249.0,,,,,,,,,,,,
,9125.0,9125.0,9125,2275.0,,,,,,,,,,,,
,9363.0,9363.0,9363,2359.0,,,,,,,,,,,,
,9507.0,9507.0,9507,2593.0,,,,,,,,,,,,
,,53.0,53,2629.0,,,,,,,,,,,,
,,591.0,591,2915.0,,,,,,,,,,,,
,,757.0,757,3491.0,,,,,,,,,,,,
,,781.0,781,3825.0,,,,,,,,,,,,
,,839.0,839,4179.0,,,,,,,,,,,,
,,849.0,849,4323.0,,,,,,,,,,,,
,,1195.0,1195,4503.0,,,,,,,,,,,,
,,1333.0,1333,4529.0,,,,,,,,,,,,
,,1737.0,1737,4637.0,,,,,,,,,,,,
,,1885.0,1885,4895.0,,,,,,,,,,,,
,,1911.0,1911,5037.0,,,,,,,,,,,,
,,1957.0,1957,5049.0,,,,,,,,,,,,
,,2511.0,2511,5153.0,,,,,,,,,,,,
,,2589.0,2589,5255.0,,,,,,,,,,,,
,,2783.0,2783,5383.0,,,,,,,,,,,,
,,3149.0,3149,5965.0,,,,,,,,,,,,
,,3537.0,3537,5991.0,,,,,,,,,,,,
,,3593.0,3593,6485.0,,,,,,,,,,,,
,,4175.0,4175,6527.0,,,,,,,,,,,,
,,4703.0,4703,6587.0,,,,,,,,,,,,
,,5551.0,5551,6593.0,,,,,,,,,,,,
,,5559.0,5559,6601.0,,,,,,,,,,,,
,,5827.0,5827,6803.0,,,,,,,,,,,,
,,6131.0,6131,7299.0,,,,,,,,,,,,
,,6267.0,6267,7373.0,,,,,,,,,,,,
,,6715.0,6715,7389.0,,,,,,,,,,,,
,,6947.0,6947,7391.0,,,,,,,,,,,,
,,7541.0,7541,7477.0,,,,,,,,,,,,
,,7723.0,7723,7507.0,,,,,,,,,,,,
,,7849.0,7849,7751.0,,,,,,,,,,,,
,,7867.0,7867,7799.0,,,,,,,,,,,,
,,7919.0,7919,7921.0,,,,,,,,,,,,
,,8119.0,8119,8029.0,,,,,,,,,,,,
,,8619.0,8619,8621.0,,,,,,,,,,,,
,,8665.0,8665,8677.0,,,,,,,,,,,,
,,,19,8835.0,,,,,,,,,,,,
,,,91,8995.0,,,,,,,,,,,,
,,,155,9123.0,,,,,,,,,,,,
,,,315,9171.0,,,,,,,,,,,,
,,,491,9313.0,,,,,,,,,,,,
,,,533,9335.0,,,,,,,,,,,,
,,,677,,,,,,,,,,,,,
,,,775,,,,,,,,,,,,,
,,,851,,,,,,,,,,,,,
,,,889,,,,,,,,,,,,,
,,,967,,,,,,,,,,,,,
,,,1079,,,,,,,,,,,,,
,,,1083,,,,,,,,,,,,,
,,,1139,,,,,,,,,,,,,
,,,1163,,,,,,,,,,,,,
,,,1175,,,,,,,,,,,,,
,,,1247,,,,,,,,,,,,,
,,,1427,,,,,,,,,,,,,
,,,1459,,,,,,,,,,,,,
,,,1539,,,,,,,,,,,,,
,,,1567,,,,,,,,,,,,,
,,,1579,,,,,,,,,,,,,
,,,1619,,,,,,,,,,,,,
,,,1621,,,,,,,,,,,,,
,,,1623,,,,,,,,,,,,,
,,,1631,,,,,,,,,,,,,
,,,1649,,,,,,,,,,,,,
,,,9544,,,,,,,,,,,,,
,,,1785,,,,,,,,,,,,,
,,,2217,,,,,,,,,,,,,
,,,2379,,,,,,,,,,,,,
,,,2479,,,,,,,,,,,,,
,,,2607,,,,,,,,,,,,,
,,,2673,,,,,,,,,,,,,
,,,2769,,,,,,,,,,,,,
,,,3111,,,,,,,,,,,,,
,,,3131,,,,,,,,,,,,,
,,,3191,,,,,,,,,,,,,
,,,3229,,,,,,,,,,,,,
,,,3275,,,,,,,,,,,,,
,,,3403,,,,,,,,,,,,,
,,,3415,,,,,,,,,,,,,
,,,3423,,,,,,,,,,,,,
,,,3557,,,,,,,,,,,,,
,,,3675,,,,,,,,,,,,,
,,,4009,,,,,,,,,,,,,
,,,4053,,,,,,,,,,,,,
,,,4289,,,,,,,,,,,,,
,,,4439,,,,,,,,,,,,,
,,,4815,,,,,,,,,,,,,
,,,4881,,,,,,,,,,,,,
,,,5165,,,,,,,,,,,,,
,,,5241,,,,,,,,,,,,,
,,,5247,,,,,,,,,,,,,
,,,5413,,,,,,,,,,,,,
,,,9583,,,,,,,,,,,,,
,,,5849,,,,,,,,,,,,,
,,,5871,,,,,,,,,,,,,
,,,5883,,,,,,,,,,,,,
,,,5925,,,,,,,,,,,,,
,,,5975,,,,,,,,,,,,,
,,,6259,,,,,,,,,,,,,
,,,6323,,,,,,,,,,,,,
,,,6885,,,,,,,,,,,,,
,,,7013,,,,,,,,,,,,,
,,,7085,,,,,,,,,,,,,
,,,7435,,,,,,,,,,,,,
,,,7451,,,,,,,,,,,,,
,,,7483,,,,,,,,,,,,,
,,,7687,,,,,,,,,,,,,
,,,7699,,,,,,,,,,,,,
,,,7705,,,,,,,,,,,,,
,,,7717,,,,,,,,,,,,,
,,,7735,,,,,,,,,,,,,
,,,7875,,,,,,,,,,,,,
,,,7913,,,,,,,,,,,,,
,,,7963,,,,,,,,,,,,,
,,,8089,,,,,,,,,,,,,
,,,8139,,,,,,,,,,,,,
,,,8177,,,,,,,,,,,,,
,,,8203,,,,,,,,,,,,,
,,,8305,,,,,,,,,,,,,
,,,8365,,,,,,,,,,,,,
,,,8399,,,,,,,,,,,,,
,,,8411,,,,,,,,,,,,,
,,,8585,,,,,,,,,,,,,
,,,8609,,,,,,,,,,,,,
,,,8691,,,,,,,,,,,,,
,,,9291,,,,,,,,,,,,,
