1,1.1,1.1.1,1.1.1.1,1.1.2,1.1.3,1.1.3.1,1.1.3.2,1.1.3.3,1.2.1,1.2.2,1.2.2.1,2,2.1,2.2,2.2.1,2.2.1.1,2.2.2,3,3.1.1,3.1.2,3.1.2.1,3.1.2.2,4.1,4.1.1,4.1.1.1,4.1.1.2,4.1.1.3,4.1.1.3.1,4.1.2,4.1.2.1,4.1.2.1.1,4.1.3,4.1.4,4.2,4.2.1,4.2.1.1,4.2.2,4.2.2.1,4.2.2.2,4.3,4.3.1,4.3.1.1,4.3.2,4.3.2.1,4.3.3,4.3.4,4.3.4.1,4.3.4.2,4.3.4.2.1,4.4,4.4.1,4.4.1.1,4.4.1.1.1,4.4.1.2,4.5,4.6,4.6.1,4.6.1.1,4.6.1.2,4.6.2,4.6.2.1,4.6.2.2,4.6.3,4.6.4,4.6.5,4.7,4.8,4.8.1,4.8.2,4.8.3,4.9.1,5,6,7,8,9,bov,cap,oryg
2447.0,,,,7519.0,,,6125.0,,,,,10669.0,5155.0,10189.0,,,,4971.0,,,,10309.0,,,,8737.0,,,,,11019.0,6223.0,,7501.0,,,,,,,,,10555.0,,,,,,,,,,,10977.0,,,,,,,,7339.0,4783.0,,,,,,,,,1687.0,3225.0,737,909.0,4825.0,8599.0,3023.0,1209.0
2497.0,,,,7605.0,,,6359.0,,,,,10697.0,5313.0,10369.0,,,,5079.0,,,,10589.0,,,,9059.0,,,,,,6285.0,,7733.0,,,,,,,,,10755.0,,,,,,,,,,,,,,,,,,,7353.0,4885.0,,,,,,,,,1691.0,3279.0,741,929.0,4969.0,8811.0,3069.0,1227.0
2527.0,,,,7627.0,,,6413.0,,,,,10725.0,5385.0,10389.0,,,,5109.0,,,,10783.0,,,,9729.0,,,,,,6295.0,,7769.0,,,,,,,,,10835.0,,,,,,,,,,,,,,,,,,,7399.0,5205.0,,,,,,,,,1713.0,3341.0,779,933.0,5077.0,8957.0,3073.0,1251.0
2541.0,,,,7743.0,,,6761.0,,,,,,5595.0,10869.0,,,,5149.0,,,,10943.0,,,,9767.0,,,,,,6367.0,,8021.0,,,,,,,,,10837.0,,,,,,,,,,,,,,,,,,,7611.0,5213.0,,,,,,,,,1741.0,3471.0,797,945.0,5167.0,9225.0,3107.0,1275.0
2557.0,,,,8287.0,,,6779.0,,,,,,5893.0,,,,,5241.0,,,,,,,,10185.0,,,,,,6399.0,,8421.0,,,,,,,,,10963.0,,,,,,,,,,,,,,,,,,,7851.0,5243.0,,,,,,,,,1771.0,3483.0,815,949.0,5487.0,9589.0,3173.0,1301.0
2591.0,,,,8427.0,,,6787.0,,,,,,5895.0,,,,,5479.0,,,,,,,,10255.0,,,,,,6843.0,,8485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8053.0,5361.0,,,,,,,,,1793.0,3511.0,819,951.0,5593.0,9717.0,3179.0,1321.0
2611.0,,,,8785.0,,,6815.0,,,,,,5963.0,,,,,5701.0,,,,,,,,10265.0,,,,,,6845.0,,8537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8135.0,5393.0,,,,,,,,,1879.0,3519.0,851,957.0,5967.0,9907.0,3387.0,1323.0
2651.0,,,,8799.0,,,6879.0,,,,,,6103.0,,,,,5733.0,,,,,,,,10435.0,,,,,,7021.0,,8605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8153.0,5943.0,,,,,,,,,1897.0,3529.0,857,989.0,6179.0,9931.0,3389.0,1371.0
2663.0,,,,8801.0,,,7221.0,,,,,,6199.0,,,,,5737.0,,,,,,,,10447.0,,,,,,7119.0,,8937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8333.0,6237.0,,,,,,,,,1913.0,3671.0,873,1025.0,6397.0,10289.0,3441.0,1383.0
2699.0,,,,8815.0,,,7299.0,,,,,,6243.0,,,,,5869.0,,,,,,,,10527.0,,,,,,7197.0,,9153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8359.0,6347.0,,,,,,,,,1975.0,3761.0,937,1053.0,6607.0,10303.0,3527.0,1401.0
2717.0,,,,8899.0,,,8023.0,,,,,,6303.0,,,,,5945.0,,,,,,,,10543.0,,,,,,7407.0,,9557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8551.0,6485.0,,,,,,,,,2039.0,3821.0,961,1121.0,6655.0,10483.0,3537.0,1435.0
2753.0,,,,9065.0,,,8143.0,,,,,,6433.0,,,,,5965.0,,,,,,,,10683.0,,,,,,7497.0,,9563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8613.0,6663.0,,,,,,,,,2149.0,3843.0,967,1129.0,6793.0,10777.0,3661.0,1469.0
2757.0,,,,9143.0,,,8713.0,,,,,,6507.0,,,,,6231.0,,,,,,,,10719.0,,,,,,7509.0,,9581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8795.0,6717.0,,,,,,,,,2157.0,4025.0,969,1137.0,6823.0,,3675.0,1485.0
2799.0,,,,9379.0,,,8775.0,,,,,,6527.0,,,,,6365.0,,,,,,,,10747.0,,,,,,7719.0,,10063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9049.0,6873.0,,,,,,,,,2187.0,4035.0,975,1151.0,6861.0,,3739.0,1491.0
2817.0,,,,9475.0,,,9093.0,,,,,,6557.0,,,,,6411.0,,,,,,,,11001.0,,,,,,7849.0,,10211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9393.0,7131.0,,,,,,,,,2303.0,4237.0,1003,1177.0,7135.0,,3835.0,1523.0
2819.0,,,,9597.0,,,9115.0,,,,,,6565.0,,,,,6535.0,,,,,,,,,,,,,,7857.0,,10319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9599.0,7175.0,,,,,,,,,2345.0,4263.0,1011,1191.0,7155.0,,3841.0,1613.0
2853.0,,,,9695.0,,,9121.0,,,,,,6597.0,,,,,6675.0,,,,,,,,,,,,,,7867.0,,10449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9865.0,7181.0,,,,,,,,,2349.0,4277.0,1023,1197.0,7159.0,,3873.0,1685.0
2913.0,,,,9839.0,,,9149.0,,,,,,6657.0,,,,,6735.0,,,,,,,,,,,,,,8017.0,,10631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10043.0,7287.0,,,,,,,,,2357.0,4339.0,1091,1213.0,7263.0,,3937.0,1729.0
2923.0,,,,9903.0,,,9343.0,,,,,,6813.0,,,,,6753.0,,,,,,,,,,,,,,8231.0,,10729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10143.0,7319.0,,,,,,,,,2511.0,4383.0,1109,1219.0,7413.0,,4077.0,1759.0
3031.0,,,,9959.0,,,9685.0,,,,,,6931.0,,,,,6777.0,,,,,,,,,,,,,,8265.0,,10731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10473.0,7325.0,,,,,,,,,2545.0,4551.0,1139,1223.0,7545.0,,4095.0,1763.0
3053.0,,,,10245.0,,,9735.0,,,,,,6939.0,,,,,6941.0,,,,,,,,,,,,,,8329.0,,10779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10807.0,7829.0,,,,,,,,,2601.0,4555.0,1167,1319.0,7637.0,,4119.0,1785.0
3103.0,,,,10287.0,,,9883.0,,,,,,6943.0,,,,,7007.0,,,,,,,,,,,,,,8355.0,,10845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7995.0,,,,,,,,,2639.0,4607.0,1175,1421.0,7641.0,,4231.0,1791.0
3121.0,,,,10315.0,,,9899.0,,,,,,7029.0,,,,,7037.0,,,,,,,,,,,,,,8465.0,,10917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8007.0,,,,,,,,,2683.0,4637.0,1181,1443.0,7653.0,,4307.0,1803.0
3351.0,,,,10693.0,,,10097.0,,,,,,7161.0,,,,,7245.0,,,,,,,,,,,,,,8509.0,,10961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8195.0,,,,,,,,,2729.0,4639.0,1217,1451.0,7735.0,,4349.0,1807.0
3353.0,,,,10781.0,,,10123.0,,,,,,7203.0,,,,,7269.0,,,,,,,,,,,,,,8741.0,,10979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8227.0,,,,,,,,,2859.0,4673.0,1237,1457.0,8037.0,,4351.0,1817.0
3449.0,,,,10833.0,,,10213.0,,,,,,7205.0,,,,,7359.0,,,,,,,,,,,,,,8987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8439.0,,,,,,,,,2875.0,4685.0,1273,1481.0,8113.0,,4579.0,1845.0
3475.0,,,,10999.0,,,10827.0,,,,,,7223.0,,,,,7423.0,,,,,,,,,,,,,,9123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8503.0,,,,,,,,,3033.0,4729.0,1291,1497.0,8177.0,,4603.0,1871.0
3477.0,,,,,,,,,,,,,7349.0,,,,,7555.0,,,,,,,,,,,,,,9175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8745.0,,,,,,,,,3039.0,4801.0,1295,1507.0,8179.0,,4695.0,1923.0
3491.0,,,,,,,,,,,,,7691.0,,,,,7593.0,,,,,,,,,,,,,,9513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8773.0,,,,,,,,,3137.0,4869.0,1337,1521.0,8363.0,,4743.0,2003.0
3493.0,,,,,,,,,,,,,7853.0,,,,,7647.0,,,,,,,,,,,,,,9515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8939.0,,,,,,,,,3141.0,4943.0,1357,1557.0,8419.0,,4803.0,2013.0
3515.0,,,,,,,,,,,,,8033.0,,,,,7707.0,,,,,,,,,,,,,,9535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9025.0,,,,,,,,,3145.0,4945.0,1375,1575.0,8461.0,,4887.0,2047.0
3523.0,,,,,,,,,,,,,8071.0,,,,,7717.0,,,,,,,,,,,,,,9689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9047.0,,,,,,,,,3149.0,5091.0,1381,1585.0,8483.0,,5081.0,2053.0
3577.0,,,,,,,,,,,,,8079.0,,,,,7725.0,,,,,,,,,,,,,,10169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9183.0,,,,,,,,,3167.0,5179.0,1391,1603.0,8637.0,,5111.0,2071.0
3579.0,,,,,,,,,,,,,8109.0,,,,,8001.0,,,,,,,,,,,,,,10291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9311.0,,,,,,,,,3183.0,5307.0,1395,1621.0,8789.0,,5295.0,2099.0
3649.0,,,,,,,,,,,,,8255.0,,,,,8009.0,,,,,,,,,,,,,,10365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9381.0,,,,,,,,,3185.0,5309.0,1437,1623.0,9009.0,,5373.0,2109.0
3967.0,,,,,,,,,,,,,8303.0,,,,,8065.0,,,,,,,,,,,,,,10457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9477.0,,,,,,,,,3191.0,5415.0,1445,1639.0,9023.0,,5455.0,2143.0
3995.0,,,,,,,,,,,,,8409.0,,,,,8085.0,,,,,,,,,,,,,,10591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9577.0,,,,,,,,,3229.0,5533.0,1561,1655.0,9037.0,,5505.0,2153.0
4011.0,,,,,,,,,,,,,8497.0,,,,,8145.0,,,,,,,,,,,,,,10659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9759.0,,,,,,,,,3277.0,5681.0,1565,1677.0,9171.0,,5507.0,2161.0
4019.0,,,,,,,,,,,,,8521.0,,,,,8225.0,,,,,,,,,,,,,,10873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9765.0,,,,,,,,,3457.0,5683.0,1587,1679.0,9205.0,,5695.0,2181.0
4021.0,,,,,,,,,,,,,8539.0,,,,,8239.0,,,,,,,,,,,,,,10931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807.0,,,,,,,,,3503.0,5707.0,1609,1701.0,9445.0,,5711.0,2355.0
4043.0,,,,,,,,,,,,,8543.0,,,,,8415.0,,,,,,,,,,,,,,10993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9833.0,,,,,,,,,3583.0,5905.0,1619,1715.0,9447.0,,5739.0,2383.0
4073.0,,,,,,,,,,,,,8575.0,,,,,8425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10111.0,,,,,,,,,3623.0,6073.0,1645,1717.0,9641.0,,5745.0,2431.0
4085.0,,,,,,,,,,,,,8631.0,,,,,8763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10485.0,,,,,,,,,3685.0,6279.0,1659,1725.0,9711.0,,6055.0,2443.0
4171.0,,,,,,,,,,,,,8673.0,,,,,8917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10559.0,,,,,,,,,3755.0,6371.0,1663,1745.0,9827.0,,6061.0,2445.0
4279.0,,,,,,,,,,,,,8755.0,,,,,9105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10615.0,,,,,,,,,3799.0,6383.0,1667,1765.0,9861.0,,6075.0,2449.0
4359.0,,,,,,,,,,,,,8807.0,,,,,9127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10743.0,,,,,,,,,3807.0,6429.0,1699,1777.0,9975.0,,6077.0,2475.0
4391.0,,,,,,,,,,,,,8909.0,,,,,9323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10921.0,,,,,,,,,3813.0,6533.0,1749,1795.0,10221.0,,6139.0,2535.0
4411.0,,,,,,,,,,,,,8945.0,,,,,9851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10945.0,,,,,,,,,3919.0,6577.0,1755,1797.0,10397.0,,6181.0,2565.0
4415.0,,,,,,,,,,,,,8949.0,,,,,9939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3921.0,6599.0,1769,1851.0,10497.0,,6323.0,2567.0
4519.0,,,,,,,,,,,,,9203.0,,,,,10133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3941.0,6635.0,1775,1861.0,10499.0,,6407.0,2619.0
4589.0,,,,,,,,,,,,,9377.0,,,,,10407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3951.0,6637.0,1825,1865.0,10521.0,,6441.0,2633.0
4593.0,,,,,,,,,,,,,9391.0,,,,,10471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4033.0,6711.0,1833,1869.0,10639.0,,6751.0,2659.0
4601.0,,,,,,,,,,,,,9439.0,,,,,10477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4045.0,6773.0,1837,1899.0,11013.0,,6755.0,2701.0
4613.0,,,,,,,,,,,,,10065.0,,,,,10525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4075.0,7041.0,1883,1907.0,11025.0,,6757.0,2703.0
4633.0,,,,,,,,,,,,,10113.0,,,,,10679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4081.0,7121.0,1889,1911.0,,,6783.0,2713.0
4671.0,,,,,,,,,,,,,10127.0,,,,,10699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4101.0,7141.0,1903,1943.0,,,6821.0,2725.0
4699.0,,,,,,,,,,,,,10233.0,,,,,10711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4177.0,7183.0,1917,1949.0,,,6837.0,2739.0
4733.0,,,,,,,,,,,,,10243.0,,,,,10791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4197.0,7217.0,1931,1981.0,,,7009.0,2755.0
4739.0,,,,,,,,,,,,,10251.0,,,,,10983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4219.0,7233.0,1957,2085.0,,,7015.0,2771.0
4781.0,,,,,,,,,,,,,10311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247.0,7341.0,1969,2429.0,,,7227.0,2823.0
4799.0,,,,,,,,,,,,,10321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4261.0,7489.0,1979,2433.0,,,7239.0,2835.0
4841.0,,,,,,,,,,,,,10487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4265.0,7569.0,1983,2463.0,,,7257.0,2855.0
4875.0,,,,,,,,,,,,,10493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4327.0,7597.0,2023,2549.0,,,7505.0,3009.0
4973.0,,,,,,,,,,,,,10495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4363.0,7675.0,2033,2613.0,,,7529.0,3025.0
5113.0,,,,,,,,,,,,,10541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4427.0,7677.0,2041,2621.0,,,7613.0,3035.0
5151.0,,,,,,,,,,,,,10605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4435.0,7843.0,2057,2647.0,,,7689.0,3043.0
5193.0,,,,,,,,,,,,,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535.0,7873.0,2079,2689.0,,,7713.0,3065.0
5231.0,,,,,,,,,,,,,10715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4649.0,7889.0,2089,2741.0,,,7731.0,3079.0
5245.0,,,,,,,,,,,,,10823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4659.0,8307.0,2093,2777.0,,,7911.0,3081.0
5255.0,,,,,,,,,,,,,10981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4665.0,8897.0,2119,2867.0,,,7969.0,3085.0
5267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4693.0,8963.0,2121,2881.0,,,7997.0,3119.0
5269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4811.0,8979.0,2183,2909.0,,,8185.0,3133.0
5447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4815.0,8991.0,2189,3099.0,,,8511.0,3139.0
5473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4851.0,9005.0,2211,3147.0,,,8523.0,3153.0
5625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4871.0,9051.0,2213,3187.0,,,8595.0,3169.0
5647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4881.0,9085.0,2305,3195.0,,,8757.0,3283.0
5871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4897.0,9163.0,2323,3197.0,,,8759.0,3293.0
5973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4923.0,9195.0,2347,3235.0,,,8817.0,3295.0
6041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085.0,9397.0,2351,3315.0,,,9019.0,3357.0
6087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5089.0,9403.0,2381,3339.0,,,9089.0,3375.0
6221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5099.0,9481.0,2393,3445.0,,,9209.0,3379.0
6227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5129.0,9543.0,2421,3479.0,,,9295.0,3425.0
6339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5177.0,9609.0,2425,3531.0,,,9357.0,3437.0
6349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,9821.0,2427,3597.0,,,9551.0,3447.0
6353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5225.0,9853.0,2439,3651.0,,,9569.0,3473.0
6391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5239.0,9867.0,2459,3663.0,,,9693.0,3497.0
6395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247.0,10095.0,2471,3773.0,,,9935.0,3507.0
6419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265.0,10105.0,2479,3781.0,,,9965.0,3521.0
6431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5281.0,10109.0,2481,3805.0,,,10051.0,3557.0
6475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5287.0,10147.0,2503,3997.0,,,10121.0,3561.0
6497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5293.0,10269.0,2525,4083.0,,,10261.0,3567.0
6505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5323.0,10363.0,2531,4087.0,,,10325.0,3595.0
6553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5451.0,10371.0,2537,4159.0,,,10341.0,3609.0
6571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5481.0,10399.0,2563,4205.0,,,10367.0,3611.0
6593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5483.0,10405.0,2573,4213.0,,,10395.0,3619.0
6641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5591.0,10419.0,2599,4225.0,,,10417.0,3665.0
6665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5615.0,10467.0,2623,4233.0,,,10423.0,3693.0
6689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5731.0,10501.0,2625,4315.0,,,10433.0,3797.0
6733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5743.0,10523.0,2631,4343.0,,,10883.0,3827.0
6853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5831.0,10531.0,2643,4353.0,,,10887.0,3839.0
6889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5899.0,10667.0,2649,4393.0,,,10933.0,3861.0
6919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5929.0,10785.0,2665,4541.0,,,10987.0,3863.0
7063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5977.0,10867.0,2693,4605.0,,,10989.0,3923.0
7241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6065.0,10953.0,2721,4641.0,,,11027.0,3927.0
7249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6079.0,10991.0,2743,4701.0,,,,3935.0
7259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6113.0,,2759,4717.0,,,,3939.0
7381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127.0,,2775,4829.0,,,,3949.0
7513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6233.0,,2783,4913.0,,,,3953.0
7601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6253.0,,2821,4975.0,,,,3973.0
7751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6257.0,,2825,5189.0,,,,3981.0
7845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6309.0,,2837,5249.0,,,,3983.0
7961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6317.0,,2847,5253.0,,,,3989.0
