1,1.1,1.1.1,1.1.1.1,1.1.2,1.1.3,1.1.3.1,1.1.3.2,1.1.3.3,1.2.1,1.2.2,1.2.2.1,2,2.1,2.2,2.2.1,2.2.1.1,2.2.2,3,3.1.1,3.1.2,3.1.2.1,4,4.1,4.1.1,4.1.1.1,4.1.1.2,4.1.1.3,4.1.2,4.1.2.1,4.1.3,4.1.4,4.2,4.2.1,4.2.1.1,4.2.2,4.2.2.1,4.2.2.2,4.3,4.3.1,4.3.2,4.3.2.1,4.3.3,4.3.4,4.3.4.1,4.3.4.2,4.3.4.2.1,4.4,4.4.1,4.4.1.1,4.4.1.1.1,4.4.1.2,4.4.2,4.5,4.6,4.6.2,4.6.2.2,4.6.4,4.6.5,4.7,4.8,4.8.1,4.9,4.9.1,6,7,8,bov,oryg
20755.0,20755.0,20755.0,20755.0,20755.0,20755.0,20755.0,20755.0,20755.0,20755.0,20755.0,20755.0,148423.0,148423.0,148423.0,148423.0,148423.0,148423.0,131595.0,131595.0,131595.0,131595.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,136301.0,28871.0,,,73127.0,12575
20863.0,20863.0,20863.0,20863.0,20863.0,20863.0,20863.0,20863.0,20863.0,20863.0,20863.0,20863.0,104415.0,104415.0,104415.0,104415.0,104415.0,104415.0,52313.0,52313.0,52313.0,52313.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,78632.0,30871.0,,,74705.0,12641
20957.0,20957.0,20957.0,20957.0,20957.0,20957.0,20957.0,20957.0,20957.0,20957.0,20957.0,20957.0,106081.0,106081.0,106081.0,106081.0,106081.0,106081.0,55503.0,55503.0,55503.0,55503.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,80550.0,31045.0,,,75369.0,125058
21381.0,21381.0,21381.0,21381.0,21381.0,21381.0,21381.0,21381.0,21381.0,21381.0,21381.0,21381.0,110023.0,110023.0,110023.0,110023.0,110023.0,110023.0,55813.0,55813.0,55813.0,55813.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,81312.0,32083.0,,,76375.0,12667
22405.0,22405.0,22405.0,22405.0,22405.0,22405.0,22405.0,22405.0,22405.0,22405.0,22405.0,22405.0,110275.0,110275.0,110275.0,110275.0,110275.0,110275.0,56281.0,56281.0,56281.0,56281.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,83654.0,32815.0,,,77017.0,12677
22681.0,22681.0,22681.0,22681.0,22681.0,22681.0,22681.0,22681.0,22681.0,22681.0,22681.0,22681.0,111093.0,111093.0,111093.0,111093.0,111093.0,111093.0,57065.0,57065.0,57065.0,57065.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,83856.0,33965.0,,,80375.0,13159
22709.0,22709.0,22709.0,22709.0,22709.0,22709.0,22709.0,22709.0,22709.0,22709.0,22709.0,22709.0,114533.0,114533.0,114533.0,114533.0,114533.0,114533.0,62609.0,62609.0,62609.0,62609.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,84050.0,34301.0,,,81075.0,13749
22735.0,22735.0,22735.0,22735.0,22735.0,22735.0,22735.0,22735.0,22735.0,22735.0,22735.0,22735.0,115097.0,115097.0,115097.0,115097.0,115097.0,115097.0,62925.0,62925.0,62925.0,62925.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,84368.0,34981.0,,,89713.0,14067
22891.0,22891.0,22891.0,22891.0,22891.0,22891.0,22891.0,22891.0,22891.0,22891.0,22891.0,22891.0,116453.0,116453.0,116453.0,116453.0,116453.0,116453.0,62947.0,62947.0,62947.0,62947.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,84446.0,36901.0,,,93395.0,14419
23539.0,23539.0,23539.0,23539.0,23539.0,23539.0,23539.0,23539.0,23539.0,23539.0,23539.0,23539.0,116731.0,116731.0,116731.0,116731.0,116731.0,116731.0,64839.0,64839.0,64839.0,64839.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,85998.0,37213.0,,,93401.0,14571
23963.0,23963.0,23963.0,23963.0,23963.0,23963.0,23963.0,23963.0,23963.0,23963.0,23963.0,23963.0,117321.0,117321.0,117321.0,117321.0,117321.0,117321.0,65165.0,65165.0,65165.0,65165.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,88564.0,37295.0,,,95381.0,14635
27699.0,27699.0,27699.0,27699.0,27699.0,27699.0,27699.0,27699.0,27699.0,27699.0,27699.0,27699.0,117785.0,117785.0,117785.0,117785.0,117785.0,117785.0,65705.0,65705.0,65705.0,65705.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,92596.0,37327.0,,,95941.0,14747
27957.0,27957.0,27957.0,27957.0,27957.0,27957.0,27957.0,27957.0,27957.0,27957.0,27957.0,27957.0,118019.0,118019.0,118019.0,118019.0,118019.0,118019.0,133800.0,133800.0,133800.0,133800.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,94594.0,38869.0,,,97837.0,15027
28201.0,28201.0,28201.0,28201.0,28201.0,28201.0,28201.0,28201.0,28201.0,28201.0,28201.0,28201.0,119859.0,119859.0,119859.0,119859.0,119859.0,119859.0,69079.0,69079.0,69079.0,69079.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,97754.0,39791.0,,,140820.0,15049
28313.0,28313.0,28313.0,28313.0,28313.0,28313.0,28313.0,28313.0,28313.0,28313.0,28313.0,28313.0,,1161.0,5007.0,5007.0,5007.0,5007.0,69161.0,69161.0,69161.0,69161.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,101244.0,40393.0,,,142419.0,15483
28817.0,28817.0,28817.0,28817.0,28817.0,28817.0,28817.0,28817.0,28817.0,28817.0,28817.0,28817.0,,4801.0,5531.0,5531.0,5531.0,5531.0,69533.0,69533.0,69533.0,69533.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,101990.0,40579.0,,,110955.0,125565
29369.0,29369.0,29369.0,29369.0,29369.0,29369.0,29369.0,29369.0,29369.0,29369.0,29369.0,29369.0,,6421.0,7523.0,7523.0,7523.0,7523.0,70329.0,70329.0,70329.0,70329.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,102196.0,129918.0,,,113879.0,15809
29677.0,29677.0,29677.0,29677.0,29677.0,29677.0,29677.0,29677.0,29677.0,29677.0,29677.0,29677.0,,7105.0,7527.0,7527.0,7527.0,7527.0,72593.0,72593.0,72593.0,72593.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,110120.0,42735.0,,,114023.0,15945
30007.0,30007.0,30007.0,30007.0,30007.0,30007.0,30007.0,30007.0,30007.0,30007.0,30007.0,30007.0,,7333.0,124239.0,124239.0,124239.0,124239.0,74667.0,74667.0,74667.0,74667.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,110486.0,43575.0,,,114185.0,16141
30157.0,30157.0,30157.0,30157.0,30157.0,30157.0,30157.0,30157.0,30157.0,30157.0,30157.0,30157.0,,7637.0,124443.0,124443.0,124443.0,124443.0,74765.0,74765.0,74765.0,74765.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,112282.0,45569.0,,,144117.0,16153
30241.0,30241.0,30241.0,30241.0,30241.0,30241.0,30241.0,30241.0,30241.0,30241.0,30241.0,30241.0,,9585.0,8735.0,8735.0,8735.0,8735.0,75499.0,75499.0,75499.0,75499.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,112376.0,49431.0,,,115789.0,16217
31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,,9835.0,9719.0,9719.0,9719.0,9719.0,75745.0,75745.0,75745.0,75745.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,112788.0,49833.0,,,117177.0,16511
31179.0,31179.0,31179.0,31179.0,31179.0,31179.0,31179.0,31179.0,31179.0,31179.0,31179.0,31179.0,,10135.0,11019.0,11019.0,11019.0,11019.0,75995.0,75995.0,75995.0,75995.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,115440.0,50083.0,,,118517.0,16737
32267.0,32267.0,32267.0,32267.0,32267.0,32267.0,32267.0,32267.0,32267.0,32267.0,32267.0,32267.0,,10557.0,13553.0,13553.0,13553.0,13553.0,76593.0,76593.0,76593.0,76593.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,116320.0,50113.0,,,119941.0,16871
32561.0,32561.0,32561.0,32561.0,32561.0,32561.0,32561.0,32561.0,32561.0,32561.0,32561.0,32561.0,,12657.0,16761.0,16761.0,16761.0,16761.0,77199.0,77199.0,77199.0,77199.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,118116.0,51179.0,,,,16899
32945.0,32945.0,32945.0,32945.0,32945.0,32945.0,32945.0,32945.0,32945.0,32945.0,32945.0,32945.0,,14479.0,22485.0,22485.0,22485.0,22485.0,78517.0,78517.0,78517.0,78517.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,121950.0,131493.0,,,,18103
34993.0,34993.0,34993.0,34993.0,34993.0,34993.0,34993.0,34993.0,34993.0,34993.0,34993.0,34993.0,,14903.0,23971.0,23971.0,23971.0,23971.0,80865.0,80865.0,80865.0,80865.0,,146355.0,146355.0,146355.0,146355.0,146355.0,146355.0,146355.0,146355.0,146355.0,1661.0,1661.0,1661.0,1661.0,1661.0,1661.0,123084.0,123084.0,123084.0,123084.0,123084.0,123084.0,123084.0,123084.0,123084.0,21391.0,21391.0,21391.0,21391.0,21391.0,21391.0,437.0,123135.0,123135.0,123135.0,123135.0,123135.0,7017.0,7479.0,7479.0,2184.0,2184.0,52551.0,,,,18389
35167.0,35167.0,35167.0,35167.0,35167.0,35167.0,35167.0,35167.0,35167.0,35167.0,35167.0,35167.0,,125490.0,25893.0,25893.0,25893.0,25893.0,80975.0,80975.0,80975.0,80975.0,,2223.0,2223.0,2223.0,2223.0,2223.0,2223.0,2223.0,2223.0,2223.0,4007.0,4007.0,4007.0,4007.0,4007.0,4007.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,28955.0,28955.0,28955.0,28955.0,28955.0,28955.0,7131.0,4979.0,4979.0,4979.0,4979.0,4979.0,20563.0,128052.0,128052.0,2786.0,2786.0,53379.0,,,,126090
35171.0,35171.0,35171.0,35171.0,35171.0,35171.0,35171.0,35171.0,35171.0,35171.0,35171.0,35171.0,,16459.0,27695.0,27695.0,27695.0,27695.0,81499.0,81499.0,81499.0,81499.0,,124548.0,124548.0,124548.0,124548.0,124548.0,124548.0,124548.0,124548.0,124548.0,7053.0,7053.0,7053.0,7053.0,7053.0,7053.0,15555.0,15555.0,15555.0,15555.0,15555.0,15555.0,15555.0,15555.0,15555.0,32901.0,32901.0,32901.0,32901.0,32901.0,32901.0,9031.0,9945.0,9945.0,9945.0,9945.0,9945.0,22377.0,32927.0,32927.0,7212.0,7212.0,53381.0,,,,19027
36613.0,36613.0,36613.0,36613.0,36613.0,36613.0,36613.0,36613.0,36613.0,36613.0,36613.0,36613.0,,18489.0,29361.0,29361.0,29361.0,29361.0,81905.0,81905.0,81905.0,81905.0,,19533.0,19533.0,19533.0,19533.0,19533.0,19533.0,19533.0,19533.0,19533.0,7673.0,7673.0,7673.0,7673.0,7673.0,7673.0,16257.0,16257.0,16257.0,16257.0,16257.0,16257.0,16257.0,16257.0,16257.0,128808.0,128808.0,128808.0,128808.0,128808.0,128808.0,18755.0,10145.0,10145.0,10145.0,10145.0,10145.0,134043.0,33913.0,33913.0,8544.0,8544.0,55611.0,,,,19439
36887.0,36887.0,36887.0,36887.0,36887.0,36887.0,36887.0,36887.0,36887.0,36887.0,36887.0,36887.0,,18671.0,30757.0,30757.0,30757.0,30757.0,81995.0,81995.0,81995.0,81995.0,,25493.0,25493.0,25493.0,25493.0,25493.0,25493.0,25493.0,25493.0,25493.0,10845.0,10845.0,10845.0,10845.0,10845.0,10845.0,20269.0,20269.0,20269.0,20269.0,20269.0,20269.0,20269.0,20269.0,20269.0,36915.0,36915.0,36915.0,36915.0,36915.0,36915.0,22515.0,66809.0,66809.0,66809.0,66809.0,66809.0,80779.0,60813.0,60813.0,9892.0,9892.0,56645.0,,,,19857
36985.0,36985.0,36985.0,36985.0,36985.0,36985.0,36985.0,36985.0,36985.0,36985.0,36985.0,36985.0,,19115.0,34339.0,34339.0,34339.0,34339.0,84361.0,84361.0,84361.0,84361.0,,26023.0,26023.0,26023.0,26023.0,26023.0,26023.0,26023.0,26023.0,26023.0,11187.0,11187.0,11187.0,11187.0,11187.0,11187.0,21765.0,21765.0,21765.0,21765.0,21765.0,21765.0,21765.0,21765.0,21765.0,38799.0,38799.0,38799.0,38799.0,38799.0,38799.0,38475.0,84145.0,84145.0,84145.0,84145.0,84145.0,89491.0,78305.0,78305.0,11352.0,11352.0,57715.0,,,,19921
36989.0,36989.0,36989.0,36989.0,36989.0,36989.0,36989.0,36989.0,36989.0,36989.0,36989.0,36989.0,,20263.0,128685.0,128685.0,128685.0,128685.0,84587.0,84587.0,84587.0,84587.0,,34531.0,34531.0,34531.0,34531.0,34531.0,34531.0,34531.0,34531.0,34531.0,12421.0,12421.0,12421.0,12421.0,12421.0,12421.0,21899.0,21899.0,21899.0,21899.0,21899.0,21899.0,21899.0,21899.0,21899.0,41011.0,41011.0,41011.0,41011.0,41011.0,41011.0,42083.0,,1811.0,1811.0,5281.0,123129.0,91085.0,88373.0,88373.0,15728.0,15728.0,60421.0,,,,20179
37257.0,37257.0,37257.0,37257.0,37257.0,37257.0,37257.0,37257.0,37257.0,37257.0,37257.0,37257.0,,126339.0,35231.0,35231.0,35231.0,35231.0,85151.0,85151.0,85151.0,85151.0,,38733.0,38733.0,38733.0,38733.0,38733.0,38733.0,38733.0,38733.0,38733.0,16007.0,16007.0,16007.0,16007.0,16007.0,16007.0,22371.0,22371.0,22371.0,22371.0,22371.0,22371.0,22371.0,22371.0,22371.0,45489.0,45489.0,45489.0,45489.0,45489.0,45489.0,43517.0,,16197.0,16197.0,6461.0,5931.0,112793.0,88753.0,88753.0,25596.0,25596.0,62363.0,,,,20229
37307.0,37307.0,37307.0,37307.0,37307.0,37307.0,37307.0,37307.0,37307.0,37307.0,37307.0,37307.0,,21141.0,41083.0,41083.0,41083.0,41083.0,85267.0,85267.0,85267.0,85267.0,,39887.0,39887.0,39887.0,39887.0,39887.0,39887.0,39887.0,39887.0,39887.0,16857.0,16857.0,16857.0,16857.0,16857.0,16857.0,128106.0,128106.0,128106.0,128106.0,128106.0,128106.0,128106.0,128106.0,128106.0,132384.0,132384.0,132384.0,132384.0,132384.0,132384.0,51733.0,,22045.0,22045.0,9131.0,128145.0,116283.0,106203.0,106203.0,27258.0,27258.0,62367.0,,,,126315
37467.0,37467.0,37467.0,37467.0,37467.0,37467.0,37467.0,37467.0,37467.0,37467.0,37467.0,37467.0,,21339.0,42827.0,42827.0,42827.0,42827.0,85419.0,85419.0,85419.0,85419.0,,50647.0,50647.0,50647.0,50647.0,50647.0,50647.0,50647.0,50647.0,50647.0,17001.0,17001.0,17001.0,17001.0,17001.0,17001.0,32575.0,32575.0,32575.0,32575.0,32575.0,32575.0,32575.0,32575.0,32575.0,60553.0,60553.0,60553.0,60553.0,60553.0,60553.0,53699.0,,23907.0,23907.0,9787.0,36627.0,121287.0,117103.0,117103.0,27594.0,27594.0,62657.0,,,,126321
38051.0,38051.0,38051.0,38051.0,38051.0,38051.0,38051.0,38051.0,38051.0,38051.0,38051.0,38051.0,,126720.0,43319.0,43319.0,43319.0,43319.0,88327.0,88327.0,88327.0,88327.0,,55677.0,55677.0,55677.0,55677.0,55677.0,55677.0,55677.0,55677.0,55677.0,21089.0,21089.0,21089.0,21089.0,21089.0,21089.0,38851.0,38851.0,38851.0,38851.0,38851.0,38851.0,38851.0,38851.0,38851.0,61069.0,61069.0,61069.0,61069.0,61069.0,61069.0,57579.0,,24033.0,24033.0,11515.0,39965.0,,,2873.0,37452.0,37452.0,64781.0,,,,20485
38069.0,38069.0,38069.0,38069.0,38069.0,38069.0,38069.0,38069.0,38069.0,38069.0,38069.0,38069.0,,22665.0,43885.0,43885.0,43885.0,43885.0,89253.0,89253.0,89253.0,89253.0,,56047.0,56047.0,56047.0,56047.0,56047.0,56047.0,56047.0,56047.0,56047.0,21413.0,21413.0,21413.0,21413.0,21413.0,21413.0,130521.0,130521.0,130521.0,130521.0,130521.0,130521.0,130521.0,130521.0,130521.0,133863.0,133863.0,133863.0,133863.0,133863.0,133863.0,59901.0,,27983.0,27983.0,17219.0,42041.0,,,8299.0,51900.0,51900.0,65245.0,,,,20685
40361.0,40361.0,40361.0,40361.0,40361.0,40361.0,40361.0,40361.0,40361.0,40361.0,40361.0,40361.0,,24233.0,44657.0,44657.0,44657.0,44657.0,138648.0,138648.0,138648.0,138648.0,,60559.0,60559.0,60559.0,60559.0,60559.0,60559.0,60559.0,60559.0,60559.0,21487.0,21487.0,21487.0,21487.0,21487.0,21487.0,56459.0,56459.0,56459.0,56459.0,56459.0,56459.0,56459.0,56459.0,56459.0,65987.0,65987.0,65987.0,65987.0,65987.0,65987.0,61715.0,,34465.0,34465.0,29853.0,42649.0,,,9751.0,56090.0,56090.0,67165.0,,,,20749
40903.0,40903.0,40903.0,40903.0,40903.0,40903.0,40903.0,40903.0,40903.0,40903.0,40903.0,40903.0,,25751.0,50239.0,50239.0,50239.0,50239.0,89919.0,89919.0,89919.0,89919.0,,60887.0,60887.0,60887.0,60887.0,60887.0,60887.0,60887.0,60887.0,60887.0,22363.0,22363.0,22363.0,22363.0,22363.0,22363.0,70117.0,70117.0,70117.0,70117.0,70117.0,70117.0,70117.0,70117.0,70117.0,80079.0,80079.0,80079.0,80079.0,80079.0,80079.0,67911.0,,39115.0,39115.0,30239.0,,,,13143.0,62942.0,62942.0,70443.0,,,,20895
42195.0,42195.0,42195.0,42195.0,42195.0,42195.0,42195.0,42195.0,42195.0,42195.0,42195.0,42195.0,,26501.0,51139.0,51139.0,51139.0,51139.0,90103.0,90103.0,90103.0,90103.0,,61529.0,61529.0,61529.0,61529.0,61529.0,61529.0,61529.0,61529.0,61529.0,32881.0,32881.0,32881.0,32881.0,32881.0,32881.0,76569.0,76569.0,76569.0,76569.0,76569.0,76569.0,76569.0,76569.0,76569.0,80213.0,80213.0,80213.0,80213.0,80213.0,80213.0,68985.0,,83703.0,83703.0,38657.0,,,,15769.0,77110.0,77110.0,70973.0,,,,21327
