avg,long_bar,mean
0.14,63,0.42973684210526314
0.07,55,0.06418344127428671
0.2,53,0.1667235494880546
0.33,37,0.4304791029561672
0.06,42,0.4305555555555555
0.45,74,0.4306962025316456
0.04,57,0.04946351931330471
0.11,55,0.16753246753246753
0.36,46,0.26715686274509803
0.21,55,0.27013422818791943
0.17,62,0.14571428571428569
0.45,41,0.43161764705882355
0.15,57,0.40603015075376886
0.24,61,0.21978021978021978
0.49,52,0.43023255813953487
0.49,81,0.42934782608695654
0.24,62,0.12415094339622641
0.23,64,0.21809045226130652
0.23,56,0.4295226130653267
0.09,60,0.08157894736842106
0.23,70,0.42723325062034745
0.46,52,0.42765922249793226
0.26,53,0.2717391304347826
0.19,58,0.2708333333333333
0.47,52,0.43017241379310345
0.27,63,0.22499999999999998
0.28,47,0.2747933884297521
0.21,51,0.16166666666666665
0.37,52,0.17131979695431473
0.15,59,0.12891566265060242
0.2,76,0.4326271186440678
0.47,59,0.43138297872340425
0.25,53,0.43112244897959184
0.16,59,0.18457000226911732
0.2,48,0.18853211009174312
0.47,45,0.18846153846153846
0.32,45,0.23248879044892226
0.21,50,0.43582474226804124
0.43,55,0.40437652375572336
0.29,46,0.17576260634986515
0.49,57,0.43365384615384617
0.43,41,0.43256302521008405
0.16,46,0.1368421052631579
0.33,50,0.42945544554455445
0.27,44,0.42983940438099927
0.22,43,0.18769230769230769
0.24,41,0.31979612640163096
0.18,53,0.12947368421052632
0.39,50,0.18910614525139666
0.22,56,0.43388157894736845
0.2,43,0.10384615384615385
0.18,40,0.40509840674789127
0.12,39,0.36551724137931035
0.13,50,0.22278481012658227
0.06,56,0.2642004601668105
0.28,56,0.08511309264897782
0.49,51,0.43234265734265737
0.23,62,0.22844282763510804
0.21,63,0.17772277227722774
0.22,41,0.14102564102564102
0.17,53,0.2262773722627737
0.29,56,0.27752293577981657
0.2,60,0.18333333333333335
0.48,53,0.13609022556390976
0.38,54,0.43197674418604654
0.43,97,0.40816326530612246
0.19,64,0.1878378378378379
0.48,57,0.4300480769230769
0.35,48,0.21712328767123287
0.48,60,0.42991803278688523
0.17,62,0.17333333333333334
0.1,65,0.2674418604651163
0.17,67,0.22834645669291334
0.49,74,0.22011173184357538
0.23,60,0.22168674698795185
0.12,57,0.4068292682926829
0.21,64,0.21855670103092784
0.27,54,0.4313380281690141
0.27,70,0.26587301587301587
0.18,61,0.26595744680851063
0.35,55,0.4330357142857143
0.27,62,0.2672413793103448
0.21,51,0.17800000000000002
0.4,45,0.4304545454545455
0.19,63,0.4297619047619048
0.18,51,0.43014705882352944
0.49,46,0.2309012875536481
0.33,62,0.3118811881188119
0.49,63,0.42997237569060776
0.21,63,0.429639175257732
0.4,44,0.24556962025316453
0.24,55,0.43203125
0.17,69,0.1707920792079208
0.17,68,0.16578947368421051
0.1,62,0.08724137931034483
0.22,56,0.43325688073394497
0.21,56,0.27348993288590606
0.2,52,0.1823076923076923
0.2,63,0.17359550561797754
0.13,49,0.2697352398844936
0.48,53,0.4331081081081081
0.25,57,0.2297872340425532
0.48,40,0.4316298342541437
0.22,60,0.18929824561403508
0.47,53,0.43375
0.07,54,0.42973684210526314
0.49,64,0.4312937062937063
0.3,65,0.2846534653465347
0.3,66,0.2767857142857143
0.05,137,0.049782608695652174
0.38,59,0.3613744075829384
0.29,77,0.26935483870967736
0.2,64,0.43168789808917196
0.04,81,0.05114678899082569
0.18,65,0.2252058992530167
0.27,54,0.2714285714285714
0.27,53,0.4093932701052358
0.49,59,0.43220000000000003
0.21,66,0.43025
0.09,50,0.085195530726257
0.29,34,0.32
0.2,66,0.17530120481927713
0.26,72,0.42905405405405406
0.27,67,0.2676470588235294
0.18,63,0.43318181818181817
0.19,48,0.43125
0.47,57,0.4331081081081081
0.13,61,0.07608695652173914
0.26,58,0.429468085106383
0.25,75,0.22292993630573252
0.48,64,0.4340909090909091
0.29,45,0.2803030303030303
0.22,75,0.1647887323943662
0.48,63,0.4357142857142857
0.04,101,0.04709302325581396
0.26,73,0.22045454545454546
0.18,85,0.17545454545454545
0.35,53,0.4320866141732283
0.48,72,0.43256302521008405
0.48,64,0.4302941176470588
0.25,53,0.4307692307692308
0.35,123,0.3324324324324324
0.46,38,0.41228070175438597
0.46,40,0.432258064516129
0.3,63,0.274
0.44,49,0.4099173553719008
0.07,56,0.0798076923076923
0.22,51,0.08749999999999998
0.26,57,0.05247933884297521
0.48,67,0.4323770491803279
0.28,49,0.2727272727272727
0.31,58,0.17692307692307693
0.31,64,0.2660427807486631
0.35,60,0.32323651452282154
0.21,64,0.2711267605633803
0.25,59,0.23116883116883122
0.49,57,0.4334677419354839
0.48,46,0.4328947368421053
0.1,60,0.1724761026329029
0.45,48,0.41
0.47,57,0.432258064516129
0.18,52,0.43264331210191087
0.48,61,0.4333333333333333
0.29,74,0.2644578313253012
0.21,60,0.2015258408531583
0.35,61,0.43017241379310345
0.24,57,0.4323770491803279
0.17,57,0.412962962962963
0.25,64,0.225531914893617
0.07,393,0.07
0.05,60,0.05484293193717278
0.08,52,0.12253521126760564
0.13,51,0.21791044776119403
0.19,53,0.43217703349282294
0.48,51,0.43142857142857144
0.2,53,0.42951127819548873
0.07,71,0.049402986625653386
0.19,61,0.052014218009478676
0.05,71,0.12033898305084746
0.23,60,0.2245901639344262
0.22,54,0.42997630331753556
0.49,71,0.4290358744394619
0.33,50,0.43325688073394497
0.21,74,0.21138211382113817
0.21,58,0.19038461538461537
0.19,63,0.18499999999999997
0.47,70,0.4345588235294118
0.24,59,0.23589743589743586
0.35,54,0.27752293577981657
0.3,52,0.4350558659217877
0.22,73,0.18414634146341466
0.23,69,0.21836734693877555
0.18,57,0.42955174322080797
0.21,55,0.4294334975369458
0.26,50,0.2269230769230769
0.28,73,0.2690217391304348
0.48,66,0.4311643835616438
0.21,64,0.4294117647058824
0.13,158,0.09251968503937007
0.33,59,0.31182266009852216
0.49,62,0.43015021459227465
0.49,46,0.4291666666666667
0.24,61,0.3096987492197073
0.48,532,0.43006329113924047
0.48,63,0.43125
0.27,60,0.22181818181818183
0.19,48,0.17499999999999996
0.31,62,0.27205882352941174
0.33,44,0.2333333333333333
0.09,193,0.08648648648648649
0.26,52,0.4312937062937063
0.47,57,0.17857142857142858
0.49,63,0.43464285714285716
0.16,58,0.43365384615384617
0.21,64,0.4307692307692308
0.24,51,0.43325688073394497
0.26,55,0.4318181818181819
0.49,64,0.42973684210526314
0.24,61,0.22876712328767124
0.49,58,0.4303892215568862
0.05,76,0.05044642857142857
0.19,54,0.4314748201438849
0.34,54,0.32352941176470584
0.47,50,0.43391089108910885
0.46,66,0.4300561797752809
0.25,58,0.43336909871244633
0.49,64,0.4317264573991031
0.27,53,0.43224907063197027
0.2,54,0.4340909090909091
0.22,49,0.41134751773049644
0.23,55,0.4313380281690141
0.28,49,0.06840322527345429
0.49,46,0.4295
0.49,64,0.43275862068965515
0.2,55,0.23076923076923075
0.38,53,0.41111111111111104
0.45,43,0.4351694915254237
0.46,57,0.4312937062937063
0.29,53,0.4323529411764706
0.21,274,0.1460431654676259
0.49,71,0.42980876605248464
0.34,59,0.43353658536585366
0.32,56,0.4307065217391304
0.25,66,0.43008984258984256
0.08,48,0.4298913043478261
0.23,56,0.26492537313432835
0.16,62,0.4314748201438849
0.24,58,0.1878378378378379
0.18,51,0.43282608695652175
0.09,66,0.42997237569060776
0.47,58,0.433411214953271
0.49,48,0.19242424242424241
0.32,58,0.27459016393442626
0.13,48,0.08552631578947367
0.49,58,0.42966321243523314
0.47,62,0.4315217391304348
0.49,65,0.43156934306569344
0.14,54,0.41590909090909084
0.15,62,0.1208695652173913
0.29,62,0.2608303249097473
0.13,85,0.11927710843373492
0.47,55,0.4308823529411765
0.13,55,0.4055813953488372
0.3,62,0.17937062937062934
0.22,65,0.4288461538461539
0.21,64,0.17333333333333334
0.18,51,0.17307692307692304
0.2,62,0.17138506355932204
0.44,56,0.4072164948453609
0.09,54,0.08
0.24,64,0.22045454545454546
0.27,62,0.26590909090909093
0.19,71,0.17103004291845494
0.26,64,0.42966321243523314
0.25,63,0.4303892215568862
0.13,51,0.4307142857142857
0.27,54,0.23636363636363633
0.08,53,0.4289647577092511
0.08,61,0.4308064516129032
0.26,60,0.2331288343558282
0.23,61,0.4291260813296097
0.47,54,0.4298128342245989
0.33,60,0.43032544378698223
0.45,44,0.40679611650485437
0.14,47,0.13688370004490347
0.13,53,0.11506024096385542
0.2,54,0.15783132530120483
0.42,42,0.412987012987013
0.33,40,0.2948717948717949
0.35,44,0.37477064220183487
0.17,51,0.16857142857142857
0.15,44,0.43234265734265737
0.32,52,0.28932584269662925
0.46,50,0.4316666666666667
0.12,43,0.20080645161290323
0.15,42,0.4101694915254237
0.23,54,0.19883720930232554
0.12,44,0.4288039974210187
0.26,42,0.24
0.15,47,0.126056338028169
0.16,42,0.15517241379310343
0.27,64,0.23380281690140847
0.14,54,0.09444444444444444
0.24,57,0.1982758620689655
0.26,51,0.22876712328767124
0.48,49,0.43624999999999997
0.48,63,0.43776595744680846
0.31,53,0.2808219178082192
0.26,47,0.25
0.38,43,0.37386363636363634
0.12,44,0.43418367346938774
0.45,51,0.41558441558441556
0.32,41,0.3079710144927536
0.26,42,0.24528301886792456
0.46,31,0.43534482758620685
0.45,51,0.4355882352941177
0.47,56,0.43863636363636366
0.23,47,0.4337662337662338
0.49,46,0.43684210526315786
0.32,42,0.1946808510638298
0.17,42,0.14363636363636362
0.44,48,0.4181818181818182
0.3,311,0.3137931034482759
0.48,60,0.438953488372093
0.48,35,0.4392857142857143
0.42,46,0.3673076923076923
0.24,46,0.28409090909090906
0.12,39,0.11206896551724137
0.48,48,0.4397540983606557
0.24,41,0.2262773722627737
0.49,60,0.43229166666666663
0.24,54,0.24090909090909088
0.21,66,0.187984496124031
0.42,42,0.4137931034482758
0.48,54,0.43712121212121213
0.08,52,0.43197674418604654
0.3,47,0.26545454545454544
0.17,43,0.11641252664371209
0.44,51,0.4113207547169811
0.19,59,0.19772727272727272
0.25,46,0.2896825396825397
0.27,46,0.2346153846153846
0.14,45,0.13289473684210526
0.19,46,0.1481203007518797
0.35,40,0.3383561643835617
0.26,46,0.4320866141732283
0.18,51,0.4340909090909091
0.15,39,0.37330097087378644
0.09,58,0.4325
0.13,41,0.4366883116883117
0.33,47,0.41037735849056606
0.25,46,0.4148148148148148
0.23,54,0.19038461538461537
0.16,50,0.1982758620689655
0.3,37,0.43936170212765957
0.42,49,0.4103448275862069
0.15,41,0.32448979591836735
0.12,47,0.4089552238805971
0.1,59,0.12920760399021267
0.29,46,0.26545454545454544
0.33,336,0.31218274111675126
0.36,42,0.3347826086956521
0.16,47,0.12012987012987013
0.16,48,0.4326271186440678
0.24,59,0.22530120481927715
0.45,53,0.4301188173528599
0.21,54,0.43399999999999994
0.4,53,0.43457446808510636
0.49,49,0.4373287671232877
0.49,45,0.4310301507537688
0.33,58,0.1396694214876033
0.19,41,0.3662162162162163
0.49,66,0.43234265734265737
0.44,43,0.41739130434782606
0.19,35,0.12252780833638917
0.45,42,0.4103225806451613
0.29,40,0.24090909090909088
0.47,43,0.43892857142857145
0.49,55,0.43437499999999996
0.47,58,0.43475609756097566
0.25,47,0.2377622377622378
0.23,49,0.43472222222222223
0.18,65,0.17857142857142858
0.31,48,0.27608695652173915
0.28,32,0.24044943820224718
0.16,40,0.37608695652173907
0.42,42,0.40952380952380957
0.21,44,0.18818181818181814
0.05,57,0.057571428571428565
0.13,52,0.17978723404255317
0.21,54,0.1982758620689655
0.29,39,0.3805084745762712
0.1,53,0.07297872340425532
0.19,45,0.29000000000000004
0.1,40,0.3264150943396227
0.26,44,0.24344961240310078
0.18,42,0.27970297029702973
0.11,41,0.23111111111111113
0.38,55,0.36693548387096775
0.45,47,0.4260869565217391
0.49,43,0.43353658536585366
0.3,54,0.2219512195121951
0.48,54,0.4375
0.27,55,0.22686567164179106
0.16,286,0.13037974683544307
0.28,57,0.2791666666666667
0.35,64,0.31499999999999995
0.48,68,0.43275862068965515
0.31,52,0.4311764705882353
0.09,47,0.1074468085106383
0.49,54,0.437962962962963
0.29,43,0.2170616113744076
0.26,56,0.4116504854368932
0.17,48,0.28496503496503495
0.26,51,0.24137931034482754
0.32,56,0.41
0.3,51,0.2807017543859649
0.3,45,0.436214953271028
0.26,41,0.2688679245283019
0.14,47,0.11562500000000002
0.48,48,0.43457446808510636
0.27,35,0.4348901098901099
0.49,59,0.4318702290076336
0.35,38,0.33582089552238803
0.44,49,0.4153846153846154
0.49,53,0.43534482758620685
0.38,41,0.4308485905260099
0.38,20,0.36947791164658633
0.22,199,0.23185840707964603
0.16,48,0.4099900431463657
0.49,51,0.43530534351145034
0.46,50,0.43823529411764706
0.16,56,0.4348130841121496
0.25,54,0.43457446808510636
0.11,50,0.42988645579886453
0.35,40,0.2954545454545454
0.37,48,0.4134615384615385
0.49,61,0.43365384615384617
0.11,48,0.4332758620689655
0.45,36,0.3684873949579832
0.23,50,0.43104026845637583
0.24,55,0.2293478260869565
0.29,32,0.3730769230769231
0.48,67,0.43478260869565216
0.19,42,0.4372727272727273
0.1,55,0.08233532934131736
0.49,44,0.43534482758620685
0.4,366,0.3575000000000001
0.28,51,0.43197674418604654
0.29,45,0.36651376146788994
0.42,48,0.4150537634408602
0.07,64,0.05067567567567568
0.48,61,0.43699999999999994
0.11,44,0.4348360655737705
0.14,40,0.09666666666666666
0.2,51,0.15581395348837207
0.49,45,0.43197674418604654
0.2,75,0.171
0.12,52,0.4326091743119266
0.45,41,0.19260869565217395
0.11,55,0.08423913043478261
0.48,44,0.43224137931034484
0.08,52,0.08133335556148306
0.19,38,0.18716814159292036
0.17,48,0.14752475247524752
0.3,75,0.2201492537313433
0.2,53,0.2785714285714286
0.49,57,0.43275862068965515
0.14,49,0.4295226130653267
0.22,51,0.18818181818181814
0.33,49,0.4334
0.23,329,0.22337662337662337
0.15,61,0.4295977011494253
0.07,73,0.175609756097561
0.26,44,0.19628099173553717
0.48,53,0.4345541401273886
0.46,58,0.4340604026845638
0.12,51,0.432258064516129
0.32,51,0.2837078651685393
0.29,56,0.2744444444444445
0.18,58,0.4335227272727273
0.17,65,0.12666666666666668
0.06,60,0.1325581395348837
0.07,67,0.22834645669291334
0.19,45,0.43274193548387097
0.11,66,0.0958947787963332
0.48,51,0.43176691729323313
0.19,46,0.15833333333333333
0.48,51,0.19374999999999998
0.09,54,0.3654639175257732
0.21,65,0.4055555555555556
0.12,56,0.43447368421052635
0.12,47,0.43214285714285716
0.47,52,0.43128742514970064
0.48,56,0.43000000000000005
0.46,49,0.4271612115574676
0.24,51,0.22161490683229812
0.17,65,0.12580645161290321
0.25,53,0.3664383561643835
0.1,46,0.41206896551724137
0.12,55,0.07053231939163498
0.03,111,0.03769487750556793
0.25,51,0.23267326732673266
0.1,53,0.07889908256880733
0.23,61,0.3137931034482759
0.26,43,0.2514285714285714
0.44,63,0.40652173913043477
0.29,34,0.43522727272727274
0.39,61,0.3662162162162163
0.31,66,0.2411764705882353
0.46,55,0.43351063829787234
0.14,46,0.2333333333333333
0.4,51,0.3698058950395399
0.11,58,0.08118811881188119
0.32,49,0.4290404040404041
0.49,56,0.4337209302325581
0.48,60,0.43369565217391304
0.15,80,0.04851917714988254
0.12,59,0.228125
0.26,52,0.14897959183673468
0.19,58,0.16834061135371178
0.45,44,0.43447368421052635
0.29,42,0.2751798561151079
0.35,65,0.31472392638036806
0.48,52,0.3160645029597877
0.09,57,0.25967741935483873
0.16,64,0.14
0.18,50,0.1404494382022472
0.06,100,0.048170731707317074
0.41,55,0.40674157303370784
0.11,55,0.08016759776536313
0.32,59,0.4302941176470588
0.05,82,0.04338709677419354
0.16,50,0.32772277227722774
0.33,56,0.43424657534246575
0.12,47,0.19117647058823528
0.18,37,0.08442622950819673
0.1,47,0.42918978912319644
0.14,57,0.18088235294117647
0.24,53,0.23037974683544304
0.27,57,0.21865284974093266
0.36,48,0.32474226804123707
0.23,56,0.21846153846153846
0.16,48,0.43511235955056177
0.25,32,0.3654411764705882
0.47,70,0.4359090909090909
0.12,58,0.13564356435643565
0.46,53,0.2729007633587786
0.13,58,0.12777777777777777
0.19,45,0.3208695652173913
0.3,51,0.09436619718309859
0.34,49,0.3205128205128205
0.31,49,0.37608695652173907
0.49,51,0.4364406779661017
0.08,55,0.23692307692307693
0.46,42,0.32016806722689073
0.49,52,0.27205882352941174
0.3,48,0.4357142857142857
0.19,46,0.4157894736842105
0.19,63,0.14087591240875913
0.5,17,0.44107142857142856
0.22,56,0.43160377358490565
0.23,52,0.43624999999999997
0.2,55,0.1921052631578947
0.07,42,0.07810973771480254
0.3,62,0.1334136223738793
0.38,48,0.435
0.08,44,0.08118279569892473
0.1,63,0.09455445544554457
0.1,57,0.08714953271028036
0.22,75,0.21690140845070424
0.21,45,0.3758064516129032
0.14,44,0.43272058823529413
0.25,50,0.27325581395348836
0.42,57,0.09585987261146496
0.19,46,0.43096026490066225
0.26,53,0.22363945578231292
0.33,39,0.2744755244755245
0.26,49,0.19274809160305342
0.31,53,0.43478260869565216
0.16,67,0.1271186440677966
0.39,50,0.3214285714285714
0.49,56,0.43399999999999994
0.3,46,0.406516290726817
0.16,57,0.43219178082191784
0.12,53,0.10500000000000001
0.18,36,0.4162790697674419
0.31,52,0.4116279069767442
0.17,44,0.4313380281690141
0.43,52,0.4103448275862069
0.43,41,0.3330578512396694
0.22,82,0.17865497076023393
0.49,39,0.4361111111111111
0.18,59,0.14790419161676646
0.18,48,0.4329881656804734
0.08,54,0.22181818181818183
0.22,54,0.43525641025641026
0.23,48,0.19374999999999998
0.22,70,0.18202614379084966
0.33,59,0.42944915254237287
0.24,57,0.2288
0.18,63,0.22270270270270273
0.38,50,0.14473684210526316
0.32,56,0.4312068965517241
0.49,69,0.4325949367088608
0.09,43,0.43423076923076925
0.24,70,0.2215827338129496
0.46,48,0.4355882352941177
0.32,62,0.279126213592233
0.25,49,0.22799999999999998
0.41,45,0.32242990654205606
0.38,51,0.2715827338129496
0.18,47,0.26675977653631283
0.24,55,0.2282352941176471
0.36,48,0.32898550724637676
0.33,58,0.2763157894736842
0.24,48,0.19285714285714284
0.19,42,0.19941176470588237
0.21,44,0.22916666666666666
0.3,66,0.2631578947368421
0.25,43,0.4376760563380282
0.29,52,0.4366883116883117
0.47,42,0.4357142857142857
0.21,62,0.40813953488372096
0.15,164,0.1312801856614188
0.12,46,0.09111675126903553
0.47,44,0.274
0.23,49,0.23750441852244608
0.36,50,0.32307692307692304
0.16,58,0.3665354330708661
0.08,42,0.18393939393939396
0.15,43,0.15581395348837207
0.31,64,0.2330275229357798
0.33,59,0.17270270270270272
0.27,46,0.31497326203208553
0.19,64,0.2198895027624309
0.24,58,0.22896551724137928
0.33,41,0.43233695652173915
0.28,51,0.2697772657450077
0.46,55,0.43399999999999994
0.36,48,0.3194444444444444
0.27,46,0.23564356435643563
0.43,57,0.13902439024390245
0.23,73,0.2222222222222222
0.14,47,0.4346774193548387
0.14,55,0.282258064516129
0.27,40,0.4131868131868132
0.45,51,0.22983425414364636
0.09,62,0.28
0.34,46,0.4109405813255595
0.43,50,0.32093023255813957
0.07,63,0.2677514792899408
0.42,50,0.40676328502415454
0.23,53,0.30941176470588233
0.41,53,0.41372549019607846
0.42,42,0.41363636363636364
0.29,56,0.4324074074074074
0.25,62,0.4324380165289256
0.23,74,0.22658227848101267
0.17,41,0.3638461538461539
0.2,68,0.18286384976525824
0.48,41,0.4320866141732283
0.04,86,0.07614107883817428
0.41,48,0.3208695652173913
0.06,62,0.06630434782608696
0.48,61,0.43203125
0.19,79,0.04826530612244898
0.29,71,0.2804878048780488
0.03,70,0.044435670820052155
0.43,46,0.42135922330097086
0.16,51,0.18134328358208954
0.26,52,0.3195121951219512
0.12,51,0.14285714285714285
0.27,64,0.22686567164179106
0.21,49,0.20727272727272728
0.21,47,0.18818181818181814
0.49,66,0.43214285714285716
0.29,50,0.27752293577981657
0.4,47,0.3691489361702127
0.44,47,0.41258741258741266
0.33,53,0.4376760563380282
0.43,59,0.4061224489795918
0.09,61,0.43059006211180123
0.29,49,0.27459016393442626
0.18,57,0.1855072463768116
0.47,56,0.4330357142857143
0.09,69,0.085
0.1,51,0.4303571428571429
0.2,64,0.43421052631578955
0.2,50,0.333587786259542
0.29,61,0.2657894736842105
0.29,55,0.2672413793103448
0.09,32,0.36525423728813555
0.29,60,0.2754777070063694
0.13,63,0.27516983695652175
0.04,134,0.04855371900826446
0.18,62,0.1764864864864865
0.24,29,0.4486842105263158
0.44,63,0.4052631578947368
0.07,47,0.4313253012048193
0.25,42,0.14485981308411214
0.47,63,0.4326271186440678
0.09,40,0.43389830508474575
0.16,44,0.435948905109489
0.24,62,0.2671428571428571
0.16,63,0.13422459893048128
0.09,64,0.08214285714285713
0.28,60,0.26477832512315275
0.35,59,0.31693121693121695
0.39,56,0.3074766355140187
0.09,51,0.324
0.17,48,0.3183206106870229
0.45,37,0.43457446808510636
0.32,47,0.2920168067226891
0.3,68,0.27941176470588236
0.17,62,0.26813471502590674
0.27,61,0.2676470588235294
0.22,51,0.17625000000000002
0.31,47,0.23664122137404578
0.12,64,0.10223214285714284
0.29,56,0.43168789808917196
0.27,55,0.3208695652173913
0.33,54,0.4320866141732283
0.39,47,0.3621621621621622
0.25,57,0.43546511627906975
0.29,40,0.26506024096385544
0.1,49,0.4112903225806452
0.29,62,0.27743902439024387
0.29,57,0.2706896551724138
0.25,59,0.2330275229357798
0.37,54,0.43242574257425737
0.22,53,0.20185185185185184
0.11,57,0.2346153846153846
0.12,44,0.4348901098901099
0.44,49,0.40809248554913297
0.21,38,0.2772727272727273
0.19,55,0.3195121951219512
0.46,45,0.43475609756097566
0.49,67,0.4312068965517241
0.19,43,0.4303892215568862
0.21,55,0.17499999999999996
0.43,43,0.411214953271028
0.16,57,0.22608695652173913
0.18,52,0.15321315980923128
0.29,63,0.2734375
0.26,383,0.22857142857142856
0.2,64,0.18475177304964538
0.18,58,0.17752808988764046
0.32,65,0.27238805970149255
0.28,59,0.27564102564102566
0.3,30,0.38857142857142857
0.14,63,0.10338983050847457
0.42,42,0.4098360655737705
0.28,58,0.2734106931187223
0.45,61,0.4337378640776699
0.25,60,0.22399999999999998
0.16,46,0.13943661971830987
0.08,57,0.4305555555555555
0.3,63,0.27238805970149255
0.21,64,0.17896551724137932
0.21,59,0.20400265369305617
0.29,38,0.4329545454545454
0.09,57,0.2754237288135593
0.17,64,0.16153846153846155
0.27,49,0.17400000000000002
0.32,68,0.28703703703703703
0.46,51,0.43226314027452295
0.43,68,0.40663900414937765
0.41,28,0.36857142857142855
0.26,38,0.2876344086021505
0.12,57,0.40585365853658545
0.39,42,0.4338235294117647
0.31,48,0.43421052631578955
0.45,48,0.4283088235294118
0.41,59,0.18359999999999999
0.17,52,0.2857142857142857
0.3,64,0.27822580645161293
0.21,64,0.26842105263157895
0.31,51,0.285
0.32,67,0.31445783132530125
0.1,50,0.07834645669291339
0.45,50,0.41111111111111104
0.25,67,0.20865384615384616
0.31,63,0.2785714285714286
0.49,47,0.43219178082191784
0.33,54,0.3192
0.14,246,0.10242718446601944
0.47,62,0.43423076923076925
0.46,48,0.3238805970149254
0.32,63,0.29054054054054057
0.33,63,0.43804347826086953
0.22,60,0.1837931034482759
0.22,404,0.18442622950819673
0.15,63,0.14067796610169492
0.26,46,0.32105263157894737
0.22,65,0.19077669902912622
0.08,52,0.3154696132596685
0.17,77,0.14
0.26,363,0.219811320754717
0.47,61,0.4375
0.35,54,0.3795081967213115
0.2,50,0.07443438914027149
0.22,48,0.4325
0.19,63,0.36199999999999993
0.25,62,0.2333333333333333
0.28,58,0.17932825337363245
0.32,79,0.3142011834319527
0.33,48,0.32033898305084746
0.29,53,0.2711267605633803
0.26,48,0.4109090909090909
0.47,47,0.43318181818181817
0.15,46,0.13116883116883118
0.23,54,0.22435374149659862
0.48,59,0.43447368421052635
0.49,51,0.43256302521008405
0.07,68,0.21809045226130652
0.21,80,0.18307086614173226
0.24,53,0.22999999999999998
0.31,71,0.2688679245283019
0.39,46,0.4360655737704919
0.42,268,0.4063492063492064
0.29,85,0.2676470588235294
0.47,72,0.4328947368421053
0.48,31,0.42595238095238097
0.27,48,0.26351351351351354
0.1,56,0.19999999999999998
0.16,53,0.122
0.48,53,0.43391089108910885
0.46,59,0.43534482758620685
0.38,50,0.3691489361702127
0.35,57,0.3256880733944954
0.31,51,0.43000000000000005
0.28,41,0.2392523364485981
0.19,43,0.16575342465753423
0.08,71,0.0716867469879518
0.18,52,0.40717948717948715
0.3,59,0.27419354838709675
0.24,74,0.22272727272727275
0.44,56,0.4099173553719008
0.1,52,0.172992700729927
0.18,65,0.1762032085561497
0.44,70,0.41157894736842104
0.31,63,0.26639344262295084
0.48,56,0.428862660944206
0.18,54,0.220974358974359
0.33,55,0.4296875
0.33,65,0.32352941176470584
0.15,44,0.12891566265060242
0.37,66,0.3573943661971832
0.17,62,0.411864406779661
0.16,45,0.4346330275229358
0.19,42,0.14948453608247422
0.41,48,0.15052631578947367
0.25,57,0.23559322033898308
0.26,65,0.22876712328767124
0.49,49,0.43617021276595747
0.35,55,0.148
0.28,45,0.43220000000000003
0.16,54,0.14660194174757282
0.47,46,0.43472222222222223
0.29,48,0.2785714285714286
0.21,50,0.18962264150943398
0.09,95,0.10094339622641509
0.29,38,0.33116883116883117
0.33,42,0.40853080568720374
0.18,48,0.43399999999999994
0.28,52,0.43264331210191087
0.27,64,0.26875
0.26,116,0.224812030075188
0.2,53,0.43059006211180123
0.11,52,0.4326271186440678
0.18,41,0.3112244897959183
0.33,61,0.32016806722689073
0.27,45,0.14202429149797569
0.12,44,0.4333333333333333
0.23,66,0.22282608695652173
0.08,64,0.22292993630573252
0.2,43,0.18275862068965518
0.35,35,0.3444444444444444
0.09,54,0.43032544378698223
0.33,58,0.4110429447852761
0.25,42,0.32666666666666666
0.18,57,0.35962566844919786
0.2,42,0.32285714285714284
0.18,62,0.27013422818791943
0.25,47,0.26461538461538464
0.12,48,0.43300000000000005
0.37,53,0.36525423728813555
0.22,60,0.20384615384615387
0.18,48,0.2820136054421769
0.27,74,0.22790697674418606
0.19,49,0.3195121951219512
0.11,51,0.08776223776223775
0.2,40,0.18571428571428572
0.11,51,0.43197674418604654
0.35,49,0.330379746835443
0.11,83,0.26421800947867297
0.11,42,0.10547945205479452
0.2,42,0.4397540983606557
0.5,48,0.4330769230769231
0.5,34,0.4427966101694915
0.18,152,0.17868852459016393
0.15,58,0.22181818181818183
0.14,55,0.13116883116883118
0.28,44,0.23582089552238805
0.26,56,0.245
0.5,55,0.4375
0.47,61,0.43275862068965515
0.45,55,0.41886792452830196
0.39,43,0.38103448275862073
0.3,48,0.2823741007194245
0.29,64,0.11712538226299692
0.28,49,0.31427782380557856
0.29,53,0.27238805970149255
0.38,47,0.3663636363636364
0.31,62,0.26935483870967736
0.12,57,0.078125
0.2,47,0.433974358974359
0.12,49,0.08298429319371728
0.33,41,0.43684210526315786
0.33,55,0.4298128342245989
0.21,40,0.17659574468085107
0.39,44,0.3647540983606558
0.46,51,0.21945945945945947
0.37,69,0.3188976377952756
0.3,49,0.2796610169491525
0.19,32,0.18421052631578946
0.33,63,0.308433734939759
0.49,56,0.43823529411764706
0.18,56,0.43478260869565216
0.29,51,0.268348623853211
0.39,63,0.36333333333333334
0.1,50,0.43391089108910885
0.35,64,0.3674757281553398
0.09,58,0.16990521327014219
0.43,50,0.28125
0.32,43,0.4320866141732283
0.12,45,0.4295652173913044
0.47,48,0.41609195402298854
0.26,52,0.43099999999999994
0.22,31,0.4241379310344828
0.38,53,0.37727272727272726
0.28,61,0.2633587786259542
0.09,54,0.23157894736842102
0.47,4,0.46413043478260874
0.4,94,0.35923076923076924
